MSC.A1ModJulian,D4.Hellas_Planitia_GS.X,D4.Hellas_Planitia_GS.Y,D4.Hellas_Planitia_GS.Z,D4.Valles_Marineris_GS.X,D4.Valles_Marineris_GS.Y,D4.Valles_Marineris_GS.Z,D4.Schiaparelli_Crater_GS.X,D4.Schiaparelli_Crater_GS.Y,D4.Schiaparelli_Crater_GS.Z,D4.Mawrth_Vallis_GS.X,D4.Mawrth_Vallis_GS.Y,D4.Mawrth_Vallis_GS.Z,D4.Arcadia_Planitia_GS.X,D4.Arcadia_Planitia_GS.Y,D4.Arcadia_Planitia_GS.Z
30988.63438,-1157.698507,-464.8380538,-11450.8603,-6897.675288,-4061.033544,-1893.454394,-6199.546186,-4399.117932,-6339.933447,-5620.524875,-5115.410692,-413.6211202,-3087.605842,4864.17767,2383.61832
30988.63862,-1971.284491,-288.7299841,-11300.58673,-7255.287713,-3596.6703,-2503.37118,-6706.079517,-3760.267426,-6114.517453,-6141.777893,-4450.997043,-364.9574835,-3500.196313,4186.6898,2677.382927
30988.64286,-2766.54193,-145.6863563,-11063.06623,-7542.421571,-3071.021899,-3095.452058,-7142.723075,-3099.305196,-5828.539842,-6582.966123,-3735.296482,-315.5863163,-3901.435475,3475.33231,2883.027077
30988.64709,-3534.224183,-39.50334502,-10742.15998,-7757.005411,-2489.734836,-3660.828762,-7505.205046,-2425.82745,-5484.118242,-6938.766983,-2977.457791,-263.8373347,-4288.361815,2739.975537,2997.613792
30988.65132,-4265.348835,26.89788302,-10342.68855,-7897.676954,-1859.368401,-4191.280909,-7790.049604,-1749.337144,-5084.425548,-7204.990255,-2187.146333,-208.4949782,-4657.836983,1990.616929,3019.513171
30988.65554,-4951.340279,51.51607402,-9870.316679,-7963.775836,-1187.265827,-4679.373696,-7994.60671,-1079.071091,-4633.62037,-7378.619942,-1374.362257,-148.8269192,-5006.587336,1237.196964,2948.40024
30988.65976,-5584.111266,33.28926947,-9331.453611,-7955.315232,-481.456274,-5118.538856,-8117.047159,-423.884765,-4136.786435,-7457.814591,-549.3117436,-84.60384979,-5331.223852,489.4736953,2785.22613
30988.66397,-6156.123696,-27.89295508,-8733.184356,-7872.965384,249.4159557,-5503.131981,-8156.362658,207.8289468,-3599.888248,-7441.91011,277.684822,-16.11068676,-5628.259816,-243.0661137,2532.199156
30988.66818,-6660.54558,-131.197653,-8083.106194,-7718.029732,996.2869279,-5828.544965,-8112.376718,808.317788,-3029.631022,-7331.419361,1096.41938,55.86454023,-5894.186656,-951.411035,2192.72117
30988.67238,-7091.278906,-274.8644308,-7389.277,-7492.426568,1749.729579,-6091.219049,-7985.732259,1370.506606,-2433.413608,-7128.012058,1896.852893,130.0396803,-6125.491763,-1627.070567,1771.351457
30988.67658,-7443.096469,-456.2593191,-6660.013378,-7198.633036,2500.18601,-6288.717502,-7777.863883,1888.160102,-1819.141086,-6834.458295,2669.355937,204.6745874,-6318.741969,-2262.274001,1273.680793
30988.68077,-7711.639157,-671.9048481,-5903.884411,-6839.684901,3237.985959,-6419.700926,-7490.992882,2355.867275,-1195.19861,-6454.610495,3404.711158,277.5959968,-6470.600466,-2849.960787,706.3075276
30988.68496,-7893.505462,-917.5425236,-5129.579741,-6419.145607,3953.513304,-6483.952492,-7128.11024,2769.131725,-570.3069198,-5993.355353,4094.2703,346.2460217,-6577.89984,-3383.899551,76.73848094
30988.68915,-7986.31063,-1188.21937,-4345.764444,-5941.051393,4637.376297,-6482.370191,-6692.929041,3124.438923,46.6365895,-5456.527461,4730.10009,407.7396542,-6637.707025,-3858.787387,-606.7451088
30988.69333,-7988.709953,-1478.371055,-3560.991364,-5409.876701,5280.519835,-6416.930297,-6189.847542,3419.271805,646.6741895,-4850.83614,5305.061612,458.9237902,-6647.374683,-4270.289672,-1335.192053
30988.69752,-7900.423947,-1781.902192,-2783.641294,-4830.521204,5874.320064,-6290.648083,-5623.931872,3652.112583,1220.889591,-4183.81203,5812.870565,496.4418603,-6604.59867,-4615.063479,-2099.063728
30988.70169,-7722.259078,-2092.296428,-2021.807198,-4208.257944,6410.727082,-6107.523978,-5000.859735,3822.457668,1760.558152,-3463.703663,6248.195284,516.8089819,-6507.47912,-4890.803794,-2888.37581
30988.70587,-7456.140845,-2402.693858,-1283.284046,-3548.762153,6882.33177,-5872.500055,-4326.941595,3930.796097,2257.2261,-2699.461375,6606.685939,516.4899313,-6354.593358,-5096.239655,-3692.741384
30988.71004,-7105.052557,-2706.081224,-575.3105231,-2857.917204,7282.59284,-5591.328006,-3608.912087,3978.616656,2702.961681,-1900.457708,6885.120762,491.9832494,-6145.019782,-5231.192845,-4501.691284
30988.71422,-6672.95651,-2995.403998,95.47761086,-2141.75327,7605.880789,-5270.445624,-2853.844359,3968.326125,3090.438407,-1076.359792,7081.385715,439.8864591,-5878.347407,-5296.515016,-5304.804128
30988.71839,-6165.074164,-3263.497955,722.6738668,-1406.889885,7847.370256,-4917.100702,-2069.603949,3903.221869,3412.80839,-237.5766155,7194.391093,357.0217624,-5554.914577,-5294.038408,-6091.302101
30988.72256,-5587.39129,-3503.515588,1300.858002,-659.7437463,8003.454388,-4538.90333,-1263.995105,3787.417251,3664.217505,605.7168493,7224.287154,240.4661146,-5175.570459,-5226.604745,-6851.021525
30988.72673,-4947.021196,-3708.808134,1825.072583,92.87409906,8071.565402,-4144.001972,-445.373736,3625.800272,3839.599428,1442.96351,7172.327633,87.6981475,-4741.974102,-5097.98695,-7573.843409
30988.73089,-4251.682247,-3873.229057,2291.306109,844.3862391,8050.337536,-3740.662071,378.0517083,3423.854214,3934.954147,2263.997611,7040.866752,-103.4176174,-4256.319228,-4912.766543,-8250.405999
30988.73506,-3509.944238,-3991.112082,2696.191857,1588.072587,7939.549885,-3337.349708,1197.837676,3187.627231,3947.280129,3058.684187,6833.305645,-334.4928938,-3721.563372,-4676.293312,-8871.79214
30988.73923,-2731.027002,-4057.426071,3037.135528,2317.26047,7740.173317,-2942.525431,2005.535015,2923.606128,3874.684962,3817.196341,6554.047863,-606.5711855,-3141.361438,-4394.583418,-9429.786265
30988.7434,-1924.645381,-4067.872925,3312.333822,3025.415192,7454.345778,-2564.485665,2792.814059,2638.584595,3716.416235,4530.170367,6208.406802,-920.0912833,-2520.019215,-4074.19604,-9917.003186
30988.74757,-1101.130383,-4018.983121,3520.699866,3705.988658,7085.446852,-2211.332847,3551.320753,2339.629001,3472.948123,5188.617879,5802.632346,-1274.742574,-1862.660272,-3722.22002,-10326.85154
30988.75174,-271.0732424,-3908.226095,3661.959535,4352.691276,6638.012849,-1890.716556,4273.003548,2033.875208,3145.985082,5784.268337,5343.738829,-1669.500146,-1175.029152,-3346.072854,-10653.79652
