MSC.A1ModJulian,D1.Hellas_Planitia_GS.X,D1.Hellas_Planitia_GS.Y,D1.Hellas_Planitia_GS.Z,D1.Valles_Marineris_GS.X,D1.Valles_Marineris_GS.Y,D1.Valles_Marineris_GS.Z,D1.Schiaparelli_Crater_GS.X,D1.Schiaparelli_Crater_GS.Y,D1.Schiaparelli_Crater_GS.Z,D1.Mawrth_Vallis_GS.X,D1.Mawrth_Vallis_GS.Y,D1.Mawrth_Vallis_GS.Z,D1.Arcadia_Planitia_GS.X,D1.Arcadia_Planitia_GS.Y,D1.Arcadia_Planitia_GS.Z
30988.53363,7264.073828,2576.530675,-1003.508131,6859.036053,-4050.191024,-2169.345535,7124.120471,-1028.95564,-7007.206523,5240.814581,-3136.417364,-8625.699484,7343.037021,1852.290684,-6069.402836
30988.5378,7554.040699,2091.137659,-1466.583009,6590.794462,-4242.156547,-1517.178996,7019.082359,-1748.840786,-6937.508021,5345.591931,-3677.808211,-8146.07133,7106.59412,2539.3565,-6147.893774
30988.54197,7782.281038,1612.024514,-1970.028706,6254.901983,-4427.139388,-894.2358049,6841.296157,-2455.107524,-6869.097574,5381.534907,-4206.860419,-7642.174027,6821.666346,3212.652391,-6172.172066
30988.54614,7946.409717,1143.066274,-2508.591318,5854.631212,-4602.602804,-306.0983717,6592.571468,-3141.047953,-6801.781178,5348.728548,-4718.061261,-7118.239695,6490.465214,3865.603866,-6142.677634
30988.55031,8044.502732,687.8781238,-3076.381174,5393.968619,-4765.740905,241.9707373,6275.472907,-3799.983709,-6735.028018,5248.067453,-5205.746881,-6578.578791,6115.500672,4491.600779,-6060.621129
30988.55448,8075.211026,249.6226684,-3667.105575,4877.470351,-4913.584388,745.2976735,5893.245272,-4425.580031,-6667.96507,5081.266108,-5664.352253,-6027.375938,5699.474606,5084.302138,-5927.980362
30988.55865,8037.788244,-168.8610285,-4273.930394,4310.410426,-5043.000069,1199.676428,5449.930407,-5011.702775,-6599.426829,4850.910439,-6088.327206,-5468.853839,5245.42049,5637.508325,-5747.527587
30988.56283,7932.110269,-565.3878003,-4890.000336,3698.332578,-5150.846686,1601.762618,4950.027062,-5552.932422,-6527.93834,4560.283038,-6472.53471,-4906.836226,4756.369306,6145.655982,-5522.675664
30988.56701,7758.646743,-938.2082994,-5508.233025,3047.232611,-5233.948268,1948.835144,4398.613268,-6044.297693,-6451.784717,4213.382622,-6812.078326,-4344.994067,4235.526277,6603.574009,-5257.47763
30988.57119,7518.482882,-1286.030179,-6121.422467,2363.489581,-5289.15931,2238.84763,3801.293898,-6481.361308,-6369.050206,3814.882933,-7102.393174,-3786.804745,3686.246996,7006.57516,-4956.575027
30988.57538,7213.425677,-1607.930158,-6722.161128,1654.008826,-5313.424595,2470.396086,3164.335201,-6860.180076,-6277.691616,3370.215853,-7339.260007,-3235.686134,3112.189553,7350.434198,-4625.236158
30988.57956,6846.105988,-1903.372439,-7302.943918,926.2033622,-5303.892153,2642.810947,2494.672525,-7177.433328,-6175.609199,2885.582363,-7518.951053,-2694.982838,2517.348408,7631.528612,-4269.33099
30988.58375,6419.279923,-2172.66725,-7857.241438,186.6545131,-5257.931246,2756.393603,1798.661271,-7430.946672,-6060.521211,2367.007828,-7638.547763,-2167.040603,1905.000364,7847.310444,-3894.612431
30988.58795,5936.741286,-2416.164145,-8378.067395,-557.0728794,-5173.20143,2811.930758,1083.736524,-7618.866911,-5930.28089,1821.509641,-7695.501197,-1654.613061,1279.228926,7995.585461,-3507.548381
30988.59214,5402.559875,-2634.767845,-8859.151379,-1297.895999,-5047.665255,2810.965896,357.048888,-7740.244047,-5782.728098,1256.072113,-7687.980551,-1159.837355,643.7637488,8075.035773,-3114.546075
30988.59635,4821.561212,-2829.603709,-9294.40577,-2028.444155,-4879.712703,2755.665109,-373.811134,-7794.780789,-5615.886205,678.1603148,-7614.804432,-684.8320353,2.668849222,8085.024834,-2722.290554
30988.60055,4198.984769,-3002.124704,-9678.325312,-2741.595268,-4668.155358,2648.809527,-1101.337158,-7782.945141,-5427.936911,95.28771166,-7475.503104,-231.3854515,-640.0637241,8025.696647,-2337.40857
30988.60476,3540.494989,-3154.019768,-10005.96338,-3430.432302,-4412.267267,2493.721061,-1818.079499,-7705.908273,-5217.287095,-484.9993869,-7270.307689,198.9508491,-1280.43864,7897.929689,-1966.432589
30988.60898,2852.21161,-3287.14105,-10272.94577,-4088.219828,-4111.849922,2294.222016,-2516.628605,-7565.526315,-4982.644959,-1055.140082,-7000.180181,604.7902226,-1914.390291,7703.335643,-1615.75704
30988.6132,2140.71979,-3403.447474,-10475.53065,-4708.431411,-3767.305531,2054.607361,-3189.644717,-7364.348113,-4723.09714,-1607.612634,-6666.863824,984.8727297,-2537.751987,7444.283202,-1291.565036
30988.61743,1412.782033,-3504.988232,-10610.73512,-5285.021256,-3379.55923,1779.505361,-3830.157182,-7105.522577,-4438.075599,-2135.211966,-6272.780226,1338.173193,-3146.476057,7123.797411,-999.6266535
30988.62166,675.4548033,-3593.809922,-10676.30261,-5812.307873,-2950.155582,1473.856605,-4431.451688,-6792.788421,-4127.459928,-2630.989805,-5821.08373,1663.771781,-3736.481976,6745.572745,-745.3060906
30988.62589,-63.96259005,-3671.903271,-10670.76056,-6285.038571,-2481.293668,1142.85576,-4987.144642,-6430.448881,-3791.628473,-3088.346562,-5315.668582,1960.836911,-4303.669876,6313.958624,-533.4700602
30988.63013,-798.1604473,-3741.165101,-10593.45371,-6698.551621,-1975.734962,791.8039176,-5491.37844,-6023.24156,-3431.41948,-3501.222568,-4761.035114,2228.671122,-4844.064959,5833.821954,-368.3580496
30988.63438,-1519.866539,-3803.338034,-10444.52408,-7048.778667,-1436.795966,426.0294471,-5938.842041,-5576.264765,-3048.152915,-3864.142353,-4162.242035,2466.665382,-5353.805385,5310.479655,-253.5419998
30988.63862,-2220.668276,-3859.861835,-10225.35091,-7331.811986,-869.3749657,51.48913559,-6324.168305,-5095.795702,-2644.385599,-4171.764146,-3526.027691,2673.921351,-5828.325643,4750.665915,-191.9465764
30988.64286,-2893.535251,-3912.030184,-9938.071908,-7545.147803,-278.126766,-326.5507066,-6643.523199,-4587.717228,-2222.639891,-4420.199297,-2858.747305,2850.039459,-6264.107362,4160.706666,-185.3811255
30988.64709,-3531.885165,-3960.851826,-9585.538352,-7687.041644,331.9556042,-703.1402884,-6893.868081,-4057.921051,-1785.836131,-4606.418708,-2166.972912,2994.692819,-6657.923214,3547.013702,-234.8189065
30988.65132,-4129.534946,-4007.015018,-9171.284452,-7756.447494,955.51273,-1073.656055,-7072.901445,-3512.295394,-1337.324936,-4728.215836,-1457.503764,3107.571436,-7006.771482,2916.080148,-340.4140332
30988.65554,-4680.788685,-4050.872777,-8699.450891,-7753.011877,1586.908595,-1433.876203,-7179.074222,-2956.622797,-880.8313406,-4784.223817,-737.2503399,3188.374947,-7307.90912,2274.368508,-501.5145968
30988.65976,-5180.473732,-4092.432982,-8174.728197,-7677.051591,2220.280995,-1780.020306,-7211.579316,-2396.520944,-420.4232223,-4773.908373,-13.16817545,3236.799246,-7558.856681,1628.246212,-716.6833736
30988.66397,-5623.96167,-4131.355379,-7602.328704,-7529.545018,2849.5693,-2108.769031,-7170.348839,-1837.412795,39.50699926,-4697.565593,707.7769865,3252.532564,-7757.404218,983.9525431,-983.7081422
30988.66818,-6007.264267,-4166.963035,-6987.867253,-7312.104253,3468.649418,-2417.3318,-7056.048291,-1284.410097,494.3422027,-4556.306991,1418.761815,3235.262867,-7901.657371,347.4635128,-1299.658144
30988.67238,-6327.027836,-4198.253046,-6337.350003,-7026.965347,4071.343251,-2703.437453,-6870.065371,-742.3161768,939.2523426,-4352.04439,2113.109673,3184.682842,-7990.037986,-275.5078231,-1660.900554
30988.67658,-6580.610755,-4223.92227,-5657.020048,-6676.925404,4651.572497,-2965.388047,-6614.467772,-215.5072021,1369.31539,-4087.435007,2784.45634,3100.495074,-8021.318592,-879.6528427,-2063.196927
30988.68077,-6766.056636,-4242.389963,-4953.385697,-6265.351844,5203.337939,-3202.019898,-6292.002466,292.0229937,1779.512608,-3765.871859,3426.710821,2982.432152,-7994.625746,-1460.022556,-2501.706924
30988.68496,-6882.137903,-4251.833707,-4233.128686,-5796.147672,5720.820531,-3412.717355,-5906.069511,776.7199424,2164.816162,-3391.440956,4034.151974,2830.277782,-7909.472711,-2012.101832,-2971.059288
30988.68915,-6928.375181,-4250.229111,-3502.998988,-5273.692326,6198.478963,-3597.413515,-5460.668998,1235.518034,2520.277174,-2968.8525,4601.518516,2643.880247,-7765.774595,-2531.876076,-3465.443171
30988.69333,-6905.031774,-4235.391912,-2769.760527,-4702.805916,6631.102727,-3756.564646,-4960.36282,1665.844779,2841.082907,-2503.386138,5124.044728,2423.174288,-7563.859936,-3015.847269,-3978.674164
30988.69752,-6813.112075,-4205.025658,-2040.160168,-4088.734602,7013.856027,-3891.117077,-4410.25492,2065.610151,3122.609053,-2000.851023,5597.481693,2168.215618,-7304.494362,-3461.034571,-4504.246033
30988.70169,-6654.356026,-4156.772824,-1320.841803,-3437.092801,7342.35526,-4002.481113,-3815.932594,2433.224249,3360.498895,-1467.507682,6018.156105,1879.202385,-6988.89067,-3865.007951,-5035.424485
30988.70587,-6431.247462,-4088.275796,-618.3572107,-2753.889096,7612.699839,-4092.483224,-3183.482259,2767.559424,3550.710464,-910.0552749,6382.967403,1556.536294,-6618.75844,-4225.861471,-5565.274223
30988.71004,-6146.945154,-3997.219161,61.06193871,-2045.319868,7821.596582,-4163.344317,-2519.289272,3068.022571,3689.631541,-335.4264529,6689.507902,1200.777762,-6196.229877,-4542.306507,-6086.869513
30988.71422,-5805.210652,-3881.370154,711.5396745,-1317.705777,7966.36215,-4217.615966,-1829.96179,3334.512791,3774.102443,249.2994924,6936.039544,812.6508932,-5723.82828,-4813.634509,-6593.369852
30988.71839,-5410.616552,-3738.719504,1327.181071,-577.9331645,8044.886049,-4258.094604,-1122.739268,3567.230386,3801.431304,836.5826841,7121.358971,393.3381177,-5204.798157,-5039.53791,-7077.76992
30988.72256,-4968.146279,-3567.417883,1902.8,167.3575937,8055.817835,-4287.818684,-404.710322,3766.926193,3769.535282,1419.115919,7245.060575,-55.89932838,-4642.608846,-5220.375923,-7533.513413
30988.72673,-4483.471783,-3365.950243,2433.405823,911.175902,7998.502035,-4309.962286,316.6340722,3934.646719,3676.943674,1989.391968,7307.346627,-533.3370636,-4041.388891,-5356.931954,-7954.141671
30988.73089,-3962.549741,-3133.052628,2914.686824,1646.814497,7873.001486,-4327.793303,1034.025499,4071.848374,3522.808272,2540.23922,7309.108734,-1037.119433,-3405.472411,-5450.520987,-8333.725389
30988.73506,-3411.809245,-2867.857517,3342.716974,2367.481372,7680.101376,-4344.590711,1740.078457,4180.240778,3306.952633,3064.573918,7251.838664,-1564.989316,-2739.69841,-5502.850598,-8666.681754
30988.73923,-2837.999423,-2569.906106,3714.094078,3066.496487,7421.314102,-4363.583421,2427.495386,4261.777834,3029.890579,3555.592714,7137.62617,-2114.361463,-2049.27969,-5516.014101,-8947.933281
30988.7434,-2248.077764,-2239.165241,4025.97686,3737.38589,7098.847367,-4387.885043,3089.174421,4318.60851,2692.81628,4006.877119,6969.110219,-2682.351528,-1339.727506,-5492.439246,-9172.984116
30988.74757,-1649.302425,-1876.159862,4276.019416,4373.747546,6715.687633,-4420.420423,3718.091736,4353.010363,2297.714248,4412.345643,6749.492314,-3265.609056,-617.0211009,-5434.848098,-9337.922902
30988.75174,-1048.977279,-1481.916299,4462.501317,4969.520074,6275.504184,-4463.864582,4307.581109,4367.360397,1847.280987,4766.481354,6482.459406,-3860.483068,112.6395933,-5346.208896,-9439.569991
30988.75591,-454.5219329,-1058.093822,4584.293071,5518.886044,5782.738531,-4520.564868,4851.253464,4364.075277,1345.040547,5064.317786,6172.204849,-4462.871192,842.6880017,-5229.703278,-9475.509437
30988.76008,126.9585748,-606.766542,4640.945639,6016.652486,5242.2962,-4592.509743,5343.387886,4345.557371,795.0530866,5301.691814,5823.203978,-5068.575221,1566.65979,-5088.607059,-9444.170719
30988.76425,688.6161992,-130.4951453,4632.591317,6458.125492,4659.556897,-4681.27919,5778.820363,4314.125219,201.9476132,5475.173123,5440.179771,-5673.190981,2278.080519,-4926.230492,-9344.782983
30988.76842,1223.897512,367.6519544,4559.916568,6839.108823,4040.34749,-4788.001482,6152.953412,4271.96433,-429.0873749,5582.081076,5028.057155,-6272.093206,2970.471097,-4745.868098,-9177.382475
30988.77259,1726.647825,884.1377872,4424.14104,7155.961025,3390.848352,-4913.325219,6461.822138,4221.080831,-1092.383288,5620.524981,4591.877277,-6860.497547,3637.441842,-4550.735697,-8942.810826
30988.77676,2191.12963,1414.919687,4227.015018,7405.597372,2717.601172,-5057.378576,6702.104987,4163.26792,-1781.769435,5589.430056,4136.782762,-7433.431686,4272.679646,-4343.942247,-8642.742765
30988.78093,2611.88828,1955.166287,3970.986493,7585.47417,2027.841375,-5219.645628,6871.121667,4100.111288,-2490.218048,5488.668101,3668.228883,-7985.481618,4869.703182,-4128.571307,-8279.930015
30988.7851,2984.671946,2500.363817,3658.691416,7694.004444,1328.061248,-5399.270728,6967.232706,4032.836437,-3211.309572,5318.89909,3190.995137,-8511.944017,5423.129638,-3907.213524,-7857.489353
30988.78927,3305.537745,3045.206893,3293.418517,7730.124006,625.405626,-5594.728096,6989.429854,3962.418737,-3937.795472,5081.72022,2710.122959,-9007.666985,5927.413448,-3682.386591,-7379.594156
30988.79344,3571.563999,3584.623916,2878.522264,7693.502766,-73.65042395,-5804.153779,6937.525435,3889.450982,-4662.958372,4779.35423,2230.010811,-9468.043707,6377.895004,-3456.112212,-6850.684083
30988.7976,3780.339771,4112.92052,2417.993501,7584.481463,-762.1957315,-6025.040812,6812.110549,3814.255265,-5379.469416,4415.016014,1755.171622,-9888.230303,6770.002808,-3230.270879,-6276.211691
30988.80177,3930.393553,4624.581274,1915.894647,7404.077113,-1433.908975,-6254.544,6614.537066,3736.786976,-6080.454086,3992.517665,1289.534649,-10263.85442,7099.958635,-3006.279691,-5661.904582
30988.80595,4021.021855,5114.011136,1376.544469,7153.962561,-2082.707197,-6489.399854,6346.900211,3656.685492,-6759.135131,3516.37538,836.6950679,-10590.77725,7364.527618,-2785.218622,-5013.993361
30988.81012,4052.3198,5575.611988,804.4979338,6836.486052,-2702.816924,-6725.96853,6012.051285,3573.290676,-7408.914822,2991.785868,399.8791346,-10865.16717,7561.08645,-2567.828869,-4339.161184
30988.81429,4025.198771,6003.909689,204.4617434,6454.644546,-3288.904832,-6960.31001,5613.560285,3485.658212,-8023.523132,2424.533371,-18.1286094,-11083.59801,7687.701272,-2354.496423,-3644.412413
30988.81847,3941.341218,6393.731506,-418.9193008,6011.930741,-3836.279466,-7188.306854,5155.548255,3392.562605,-8597.243668,1820.753768,-415.1097935,-11243.13858,7743.164798,-2145.20826,-2936.797174
30988.82265,3803.229152,6739.974613,-1060.628905,5512.630376,-4340.514847,-7405.553888,4642.984803,3292.601578,-9124.535758,1187.318227,-789.1156139,-11341.26865,7726.963659,-1939.732312,-2223.868282
30988.82683,3614.099732,7037.971984,-1715.709393,4961.545044,-4797.887925,-7607.587651,4081.385937,3184.181715,-9600.513346,531.3857529,-1138.748955,-11376.08148,7639.391502,-1737.503823,-1513.137972
30988.83101,3377.774167,7283.600621,-2379.524388,4363.70952,-5205.501366,-7790.00891,3476.516765,3065.520535,-10021.09194,-139.9187089,-1463.240006,-11346.25826,7481.439821,-1537.5989,-811.7658628
30988.8352,3098.815878,7473.0485,-3047.102317,3724.937932,-5560.842472,-7948.350551,2834.933225,2934.811072,-10382.55303,-818.8947899,-1762.07396,-11251.08333,7254.908131,-1338.983136,-127.2195247
30988.83939,2782.29538,7603.127385,-3713.73944,3051.286329,-5862.189942,-8078.327534,2163.420684,2790.178242,-10681.99091,-1497.927004,-2035.271061,-11090.49257,6962.306778,-1140.378897,533.4253123
30988.84359,2433.657141,7671.243294,-4375.040524,2348.932936,-6108.546937,-8175.874777,1468.865882,2629.71026,-10917.25922,-2169.586659,-2283.326342,-10864.99444,6606.734391,-940.3088058,1163.54257
30988.84779,2058.838436,7675.359998,-5026.539764,1624.530805,-6299.454843,-8237.136447,758.5942249,2451.596518,-11086.80843,-2826.301878,-2507.012401,-10575.77664,6192.026921,-737.2617795,1756.6251
30988.85199,1664.229969,7614.12956,-5663.734832,885.1843488,-6435.061934,-8258.586311,40.32279896,2254.206086,-11189.7926,-3460.458669,-2707.376432,-10224.80373,5722.810179,-529.7473039,2306.403195
30988.8562,1256.38446,7486.933892,-6282.460522,137.9942697,-6516.210139,-8237.135636,-678.3029955,2036.050601,-11226.17019,-4064.844629,-2885.81623,-9814.66348,5204.235135,-316.2422975,2807.236215
30988.86041,841.9517236,7293.851921,-6878.819589,-609.9374479,-6544.337405,-8170.155935,-1389.71407,1795.841423,-11196.62173,-4632.635718,-3043.985651,-9348.535824,4641.927029,-95.26465266,3254.067001
30988.86463,427.7079078,7035.715113,-7449.014418,-1351.350909,-6521.420048,-8055.545429,-2086.282821,1532.606122,-11102.52686,-5157.294896,-3183.690377,-8830.298398,4042.083572,134.5094634,3642.327707
30988.86885,20.36192385,6714.07766,-7989.508399,-2079.076849,-6449.945794,-7891.77262,-2760.576039,1245.681339,-10945.94471,-5632.789271,-3306.875214,-8264.395809,3411.281142,374.2457645,3968.103621
30988.87307,-373.5039172,6331.220138,-8496.982329,-2786.039987,-6332.854752,-7677.92038,-3405.370756,934.773312,-10729.57478,-6053.604056,-3415.551749,-7655.836609,2756.446289,624.8841995,4228.126048
30988.87731,-747.5137832,5890.152873,-8968.326197,-3465.30193,-6173.490387,-7413.733009,-4013.708819,600.0084939,-10456.72671,-6414.792091,-3511.738048,-7010.174039,2084.804255,887.0824515,4419.797143
30988.88154,-1095.610361,5394.578084,-9400.672953,-4110.16425,-5975.535923,-7099.637587,-4579.004852,241.9525895,-10131.26445,-6712.053973,-3597.40772,-6333.427856,1403.767167,1161.18428,4541.230205
30988.88578,-1412.145771,4848.849931,-9791.406048,-4714.239043,-5742.945476,-6736.758045,-5095.121152,-138.3676931,-9757.544394,-6941.786933,-3674.434098,-5632.017892,720.8418351,1447.184226,4591.262753
30988.89003,-1691.96626,4257.923126,-10138.1653,-5271.516687,-5479.871571,-6326.916947,-5556.437254,-539.452056,-9340.345682,-7101.123821,-3744.537519,-4912.689564,43.53456272,1744.699669,4569.459148
30988.89427,-1930.207337,3628.134859,-10438.4902,-5775.808596,-5190.981752,-5873.243655,-5957.431104,-958.7657523,-8885.409347,-7187.896033,-3809.155222,-4183.386987,-619.8924555,2052.542976,4476.270079
30988.89851,-2122.999353,2965.997919,-10690.58678,-6222.013273,-4880.880849,-5379.395911,-6293.760737,-1393.520051,-8398.564551,-7201.084843,-3869.536573,-3451.726597,-1261.912034,2369.285265,4313.077061
30988.90275,-2267.373971,2278.078129,-10893.1479,-6605.947469,-4553.987378,-4849.44887,-6562.080382,-1840.689368,-7885.580296,-7140.596859,-3926.67575,-2724.963229,-1875.706459,2693.243214,4081.957338
30988.90697,-2361.159527,1571.066551,-11045.18416,-6924.138614,-4214.527614,-4287.935212,-6759.847815,-2296.925828,-7352.183203,-7007.11884,-3981.258043,-2010.134217,-2455.005259,3022.401407,3785.572608
30988.9112,-2402.952805,851.8551743,-11145.95556,-7173.740125,-3866.550115,-3699.906892,-6885.255257,-2758.489556,-6804.097026,-6802.087474,-4033.628141,-1314.155719,-2993.998033,3354.353425,3427.157758
30988.91542,-2392.143075,127.4252038,-11194.98424,-7352.57888,-3513.859788,-3090.853794,-6937.260118,-3221.308991,-6246.949731,-6527.667394,-4083.784177,-643.71002,-3487.4297,3686.340521,3010.469381
30988.91964,-2328.918321,-595.2141243,-11192.0563,-7459.173066,-3159.98261,-2466.656579,-6915.593265,-3681.014726,-5686.222769,-6186.731346,-4131.37545,-5.18733267,-3930.646609,4015.273691,2539.751545
30988.92385,-2214.243384,-1309.223238,-11137.21862,-7492.75666,-2808.069921,-1833.414027,-6820.748066,-4133.066328,-5127.098218,-5782.762368,-4175.716763,595.4868226,-4319.714036,4337.824874,2019.603682
30988.92805,-2049.844039,-2007.87912,-11030.77177,-7453.253304,-2460.931726,-1197.479538,-6653.961737,-4572.72553,-4574.504132,-5319.860629,-4215.793564,1152.796383,-4651.367516,4650.410678,1455.00276
30988.93225,-1838.17052,-2684.717712,-10873.26911,-7341.282068,-2120.980487,-565.3254092,-6417.19277,-4995.159765,-4033.012656,-4802.660001,-4250.287371,1661.753094,-4923.083352,4949.271882,851.201692
30988.93645,-1582.365312,-3333.56879,-10665.52089,-7158.14762,-1790.233367,56.5037216,-6113.100735,-5395.482842,-3506.825599,-4236.294819,-4277.600973,2117.919509,-5133.080683,5230.510275,213.6991913
30988.94064,-1286.212294,-3948.637995,-10408.59256,-6905.824107,-1470.296269,661.4847137,-5745.010089,-5768.830288,-2999.726137,-3626.331232,-4295.892536,2517.467684,-5280.341005,5490.152249,-451.8301814
30988.94483,-954.0963416,-4524.540004,-10103.81834,-6586.946973,-1162.377506,1243.167499,-5316.88995,-6110.409076,-2515.073136,-2978.735056,-4303.113257,2857.200679,-5364.605636,5724.196359,-1139.561437
30988.94902,-590.9419291,-5056.366622,-9752.804438,-6204.791111,-867.2883938,1795.264187,-4833.312659,-6415.573415,-2055.770219,-2299.804878,-4297.052088,3134.596634,-5386.379652,5928.681136,-1843.580832
30988.9532,-202.1115833,-5539.779064,-9357.395734,-5763.201351,-585.431204,2311.771378,-4299.359025,-6679.915159,-1624.213005,-1596.045731,-4275.381104,3347.852585,-5346.915393,6099.763038,-2558.002434
30988.95738,206.5736167,-5970.930529,-8919.770153,-5266.660561,-316.887437,2786.916426,-3720.692814,-6899.262743,-1222.387941,-874.2732499,-4235.710113,3495.845919,-5248.197074,6233.73585,-3276.846859
30988.96156,628.9468633,-6346.582098,-8442.413997,-4720.224486,-61.40490272,3215.306962,-3103.464113,-7069.796848,-851.8086507,-141.4755094,-4175.646261,3578.198605,-5092.934449,6327.130982,-3994.170375
30988.96573,1058.759472,-6664.262437,-7927.904492,-4129.225949,181.6716137,3592.154735,-2453.973962,-7188.160491,-513.3824407,595.5637356,-4092.815073,3595.282333,-4884.434536,6376.799804,-4704.410125
30988.96991,1489.40397,-6921.980335,-7379.319483,-3499.697645,413.1508291,3912.982098,-1779.141042,-7251.380203,-207.7314853,1329.707528,-3984.970455,3548.153359,-4626.698762,6379.900761,-5401.820595
30988.97408,1914.243621,-7118.469626,-6799.967871,-2838.01357,634.1047391,4173.939214,-1086.085908,-7257.031568,65.00961194,2053.953672,-3850.022879,3438.600923,-4324.293951,6334.021899,-6080.931427
30988.97825,2326.675495,-7253.150802,-6193.401804,-2150.851033,845.8043158,4371.808867,-382.0900876,-7203.258333,305.1341353,2761.45341,-3686.090803,3269.09618,-3982.285325,6237.212742,-6736.537673
30988.98242,2720.187522,-7326.105395,-5563.445175,-1445.171339,1049.655428,4504.022092,325.429108,-7088.805425,513.3084913,3445.521211,-3491.560084,3042.759073,-3606.186228,6088.028549,-7363.684377
30988.98659,3088.417474,-7338.068027,-4914.235653,-728.2131175,1247.134771,4568.692206,1028.935616,-6913.071472,690.5246774,4099.644677,-3265.154806,2763.344421,-3201.921689,5885.591978,-7957.653251
30988.99075,3425.383629,-7290.400496,-4249.941385,-7.129449283,1439.819229,4564.654819,1721.135471,-6676.052077,838.1269299,4717.80384,-3005.885714,2435.070078,-2775.582163,5629.535662,-8514.227621
30988.99492,3725.261276,-7185.088476,-3575.323295,710.4491947,1629.163972,4491.468412,2394.439009,-6378.548492,957.6290408,5293.971129,-2713.311172,2062.836032,-2333.711878,5320.239695,-9029.216405
30988.99909,3982.813942,-7024.671188,-2895.037801,1417.224331,1816.649404,4349.434774,3041.746558,-6021.949331,1050.824589,5822.803566,-2387.317476,1651.837493,-1882.793537,4958.602837,-9499.05347
30989.00326,4193.282779,-6812.18228,-2213.91269,2105.964473,2003.641947,4139.551731,3656.186073,-5608.298452,1119.65131,6299.373168,-2028.245695,1207.620254,-1429.351623,4546.135223,-9920.528241
30989.00743,4352.368348,-6551.276269,-1537.330432,2769.178594,2191.235086,3863.690246,4230.842503,-5140.586737,1166.121256,6718.968383,-1637.16187,736.3061209,-980.1423006,4085.255533,-10290.58852
30989.0116,4456.509982,-6246.079284,-870.7039064,3399.71649,2380.33378,3524.507037,4759.318479,-4622.506436,1192.342393,7077.545023,-1215.660444,244.2279302,-541.7321851,3579.052192,-10606.71564
30989.01417,4492.095453,-6037.772109,-466.9855371,3769.262409,2497.981602,3285.255013,5059.596161,-4279.824407,1199.347242,7266.735781,-941.5096317,-66.73013123,-279.5425099,3245.938752,-10773.86449
