MSC.A1ModJulian	D2.Hellas_Planitia_GS.X	D2.Hellas_Planitia_GS.Y	D2.Hellas_Planitia_GS.Z	D2.Valles_Marineris_GS.X	D2.Valles_Marineris_GS.Y	D2.Valles_Marineris_GS.Z	D2.Schiaparelli_Crater_GS.X	D2.Schiaparelli_Crater_GS.Y	D2.Schiaparelli_Crater_GS.Z	D2.Mawrth_Vallis_GS.X	D2.Mawrth_Vallis_GS.Y	D2.Mawrth_Vallis_GS.Z	D2.Arcadia_Planitia_GS.X	D2.Arcadia_Planitia_GS.Y	D2.Arcadia_Planitia_GS.Z
30988.72256	3332.556102	3181.670102	3215.549695	7716.194842	488.3999583	-5675.04732	6963.807378	3982.081538	-4093.912785	4995.224112	2635.902722	-9119.136856	6019.768001	-3668.36756	-7250.404932
30988.72673	3806.364718	3520.130939	2774.536664	7748.165666	-237.8507896	-5603.769314	7043.323459	3661.098276	-4745.211315	4897.707021	1993.636435	-9453.093846	6473.220169	-3214.359808	-6901.405033
30988.73089	4227.303103	3856.461709	2281.529351	7707.51014	-964.8686366	-5547.59192	7048.787491	3337.027974	-5399.667047	4733.486581	1349.083635	-9754.668142	6875.901807	-2757.418681	-6498.396316
30988.73506	4591.361772	4187.296049	1741.284951	7594.62834	-1685.603281	-5506.930392	6980.181432	3012.897581	-6050.886506	4504.23199	708.4271804	-10020.85553	7223.88207	-2301.872044	-6045.360903
30988.73923	4895.249243	4509.017013	1158.92317	7410.590047	-2393.056546	-5481.691532	6838.256198	2691.407352	-6692.367977	4212.419495	77.62613296	-10248.74306	7513.648546	-1851.744022	-5546.946046
30988.7434	5136.440961	4817.821161	539.8309017	7157.106445	-3080.403863	-5471.279353	6624.508247	2374.885421	-7317.61542	3861.279375	-537.6868363	-10435.55646	7742.161837	-1410.686444	-5008.375185
30988.74757	5313.147116	5109.682998	-110.2118393	6836.59781	-3740.878753	-5474.610492	6341.236817	2065.359031	-7920.039417	3454.867435	-1132.091487	-10578.65226	7906.839253	-982.0690688	-4435.546714
30988.75174	5424.431539	5380.510808	-785.2595451	6452.127801	-4368.065585	-5490.12891	5991.48969	1764.44658	-8493.232207	2997.938644	-1700.626364	-10675.63424	8005.68847	-568.8157163	-3834.820629
30988.75591	5470.200989	5626.141425	-1479.076076	6007.490155	-4955.813155	-5515.834516	5579.137228	1473.434532	-9030.901302	2496.01998	-2238.689716	-10724.37955	8037.326503	-173.4928579	-3213.105668
30988.76008	5451.25014	5842.554746	-2185.579353	5506.945148	-5498.651026	-5549.338012	5108.622047	1193.116033	-9527.265831	1955.0757	-2742.394449	-10723.12679	8001.04944	201.9304462	-2577.431176
30988.76425	5369.17317	6025.857208	-2898.751583	4955.228856	-5991.674432	-5587.913966	4584.950904	923.8827752	-9976.969108	1381.511031	-3208.442347	-10670.45822	7896.781118	555.9739868	-1934.988697
30988.76842	5226.331934	6172.324907	-3612.63907	4357.542292	-6430.54911	-5628.553072	4013.672531	665.7680187	-10375.10168	782.1333486	-3634.101922	-10565.3294	7725.08009	887.6091081	-1293.094116
30988.77259	5025.816917	6278.473056	-4321.431578	3719.48143	-6811.575384	-5668.022511	3400.798745	418.462	-10717.27996	164.0482503	-4017.239494	-10407.09877	7487.140284	1196.259715	-659.0752109
30988.77676	4771.432594	6341.107048	-5019.422008	3047.068982	-7131.682254	-5702.924275	2752.82191	181.3739906	-10999.66328	-465.346111	-4356.279178	-10195.58075	7184.824931	1481.745499	-40.26317451
30988.78093	4467.859814	6357.409222	-5700.669536	2347.127601	-7388.358456	-5729.752953	2077.061981	-46.20587986	-11218.92638	-1098.076944	-4650.065046	-9931.266643	6820.919116	1744.121544	555.7668221
30988.7851	4120.014937	6325.053221	-6360.388631	1625.855735	-7580.206854	-5745.028446	1380.275317	-265.510742	-11372.76388	-1726.934846	-4898.444508	-9614.852936	6398.427299	1984.166965	1122.468784
30988.78927	3733.59202	6242.177707	-6993.488916	890.2619961	-7706.336819	-5745.3033	670.0217769	-477.7446546	-11459.38759	-2344.193519	-5101.564896	-9247.782329	5921.283472	2202.751654	1653.092467
30988.79344	3314.379136	6107.37277	-7595.775501	146.830464	-7766.708541	-5727.254586	-46.63952173	-684.4270446	-11477.82441	-2942.806414	-5260.290463	-8831.693708	5393.577598	2401.22321	2141.760552
30988.7976	2868.827317	5919.851368	-8162.896474	-597.295308	-7761.899335	-5687.750094	-762.0234161	-886.9797366	-11427.77255	-3515.443367	-5375.814493	-8369.040472	4820.320334	2580.984311	2582.633497
30988.80177	2403.427371	5679.335393	-8691.196527	-1335.36824	-7693.214038	-5623.901307	-1468.853299	-1086.958425	-11309.67924	-4055.39007	-5449.863832	-7862.562196	4206.726944	2743.724852	2970.660118
30988.80595	1924.865594	5386.132302	-9177.348334	-2060.64679	-7562.587124	-5533.123342	-2159.898607	-1285.874377	-11124.6878	-4556.246509	-5484.533306	-7315.502912	3558.465949	2891.240176	3301.310866
30988.81012	1439.952222	5041.173787	-9618.371832	-2766.446177	-7372.574452	-5413.200484	-2828.039847	-1485.143812	-10874.65169	-5012.002552	-5482.250926	-6731.619104	2881.63072	3025.383969	3570.640769
30988.81429	955.4932637	4646.007306	-10011.69216	-3446.263718	-7126.31118	-5262.334902	-3466.403451	-1686.056991	-10562.10775	-5417.155928	-5445.733472	-6115.116768	2182.630476	3148.030957	3775.370562
30988.81847	478.0759065	4202.669156	-10355.2256	-4094.003471	-6827.373869	-5079.138377	-4068.584629	-1889.786493	-10190.13545	-5766.856557	-5377.905052	-5470.446275	1467.934302	3261.052519	3912.945179
30988.82265	14.35286304	3714.006741	-10647.10298	-4703.524201	-6479.945259	-4862.804691	-4628.239154	-2097.188865	-9762.591894	-6056.677449	-5281.884128	-4802.75903	744.5533643	3366.177542	3981.437303
30988.82683	-429.363547	3183.412076	-10885.9318	-5269.144828	-6088.60087	-4613.050745	-5139.571378	-2308.894835	-9283.870581	-6282.938758	-5160.902784	-4117.468222	19.51502276	3465.023797	3979.711491
30988.83101	-847.3000536	2614.577468	-11070.79787	-5785.819603	-5658.064979	-4330.022091	-5597.494193	-2525.345735	-8758.632636	-6442.740833	-5018.175349	-3419.964551	-700.4411315	3559.074219	3907.34541
30988.8352	-1233.837102	2012.033164	-11201.01961	-6248.602283	-5193.568089	-4014.581035	-5997.156862	-2746.541584	-8192.266695	-6533.775523	-4856.97465	-2716.291864	-1408.172563	3649.534346	3764.651971
30988.83939	-1583.961698	1380.642619	-11276.33661	-6653.174157	-4700.43309	-3668.093838	-6334.429125	-2972.202706	-7590.404266	-6554.537858	-4680.467649	-2012.496361	-2096.835677	3737.381256	3552.661545
30988.84359	-1893.286421	725.5036531	-11296.81789	-6995.806948	-4183.954477	-3292.379927	-6605.858991	-3201.76335	-6958.790405	-6504.241044	-4491.636128	-1314.555663	-2759.943865	3823.330032	3273.003416
30988.84779	-2157.891168	52.28254604	-11262.80199	-7273.150498	-3649.631433	-2889.913962	-6808.501455	-3434.225644	-6303.583014	-6382.811062	-4293.33707	-628.7483614	-3391.017162	3907.757069	2928.013587
30988.85199	-2374.437308	-632.810808	-11174.96351	-7482.359144	-3103.130245	-2463.851847	-6940.049024	-3668.151064	-5631.322002	-6190.993867	-4088.274151	38.42185367	-3983.694555	3990.683798	2520.806763
30988.8562	-2540.362744	-1323.447936	-11034.2871	-7621.280912	-2549.928156	-2017.792503	-6998.977799	-3901.789222	-4948.503317	-5930.294614	-3878.850256	680.6665716	-4532.150886	4071.809599	2055.065414
30988.86041	-2653.849483	-2013.181149	-10842.01406	-7688.396865	-1995.299213	-1555.772752	-6984.48792	-4133.063608	-4261.566444	-5602.923089	-3667.150281	1291.887539	-5031.060999	4150.495809	1534.991145
30988.86463	-2713.807539	-2695.308181	-10599.67659	-7682.809129	-1444.417398	-1082.362032	-6896.508748	-4359.520743	-3577.025328	-5211.859882	-3454.975908	1866.057645	-5475.505298	4225.744086	965.4064992
30988.86885	-2719.93436	-3363.114422	-10309.05108	-7604.292399	-902.1635509	-602.5060231	-6735.722217	-4578.41303	-2901.229679	-4760.767435	-3243.77328	2397.447291	-5861.163609	4296.225895	351.5939197
30988.87307	-2672.711653	-4009.891566	-9972.159582	-7453.296881	-373.1180628	-121.5093864	-6503.562114	-4786.712367	-2240.35177	-4253.981163	-3034.636391	2880.640807	-6184.325908	4360.292975	-300.7158818
30988.87731	-2573.413642	-4628.996029	-9591.277165	-7230.97097	138.4706852	355.0092266	-6202.227377	-4981.14448	-1600.339757	-3696.495521	-2828.307432	3310.594254	-6441.939289	4416.000724	-985.3718822
30988.88154	-2424.101765	-5213.964975	-9168.912244	-6939.166901	628.7578003	821.2106437	-5834.669644	-5158.24871	-986.8169489	-3093.900565	-2625.167052	3682.734197	-6631.677917	4461.145111	-1695.890051
30988.88578	-2227.603153	-5758.604168	-8707.795174	-6580.436748	1094.343821	1271.116014	-5404.572947	-5314.434926	-405.0135421	-2452.324407	-2425.241421	3993.028062	-6751.984611	4493.303834	-2425.523263
30988.89003	-1987.476441	-6257.074463	-8210.865504	-6158.01923	1532.309497	1698.692998	-4916.322926	-5446.045795	140.2965223	-1778.366952	-2228.216905	4238.048996	-6802.102349	4509.883901	-3167.335829
30988.89427	-1708.351935	-6703.428792	-7681.966745	-5676.48105	1939.731685	2097.446953	-4375.701822	-5549.308495	644.2233139	-1079.949007	-2033.714719	4414.847889	-6782.165266	4508.19009	-3913.309165
30988.89851	-1395.431883	-7092.779432	-7124.885313	-5140.919601	2314.619332	2461.432925	-3788.925447	-5620.72862	1102.966436	-364.901792	-1840.935788	4521.601651	-6693.408187	4485.560969	-4655.914515
30988.90275	-1054.320316	-7421.158214	-6543.309882	-4556.797562	2655.766079	2785.223055	-3162.483044	-5657.076802	1513.659063	359.1143241	-1648.745132	4557.422363	-6537.943787	4439.39091	-5388.11589
30988.90697	-690.9773849	-7685.345066	-5940.947981	-3929.967253	2962.559799	3063.815972	-2503.173011	-5655.381522	1874.158776	1084.497286	-1455.786845	4522.218731	-6318.642884	4367.167578	-6103.198781
30988.9112	-311.7043795	-7882.809812	-5321.646012	-3266.73992	3234.868444	3292.623261	-1818.168298	-5612.974052	2182.939309	1803.614787	-1260.581824	4416.671168	-6039.11342	4266.538365	-6794.655438
30988.91542	76.96183207	-8011.765833	-4689.352316	-2573.80308	3473.031277	3467.561528	-1114.914773	-5527.556111	2439.1124	2508.919648	-1061.572835	4242.238167	-5703.654225	4135.372826	-7456.281562
30988.91964	468.333176	-8071.193746	-4048.123189	-1858.177317	3677.819562	3585.118007	-401.0726052	-5397.263644	2642.41324	3193.012061	-857.1864475	4001.153587	-5317.213596	3971.828692	-8082.216826
30988.92385	855.7319905	-8060.858299	-3402.004714	-1127.029847	3850.426232	3642.424726	315.6823899	-5220.695363	2793.210007	3848.827744	-645.856192	3696.360118	-4885.259667	3774.379737	-8667.095839
30988.92805	1232.517843	-7981.286262	-2755.132173	-387.7282741	3992.377111	3637.276325	1027.614409	-4996.973275	2892.429972	4469.584918	-426.1135351	3331.507999	-4413.770582	3541.890287	-9205.974371
30988.93225	1592.219958	-7833.758046	-2111.652828	352.3019306	4105.49837	3568.17691	1727.078391	-4725.764559	2941.540275	5048.917153	-196.6210424	2910.885591	-3909.117974	3273.642253	-9694.425585
30988.93645	1928.610848	-7620.285523	-1475.740308	1085.617031	4191.853539	3434.36424	2406.566823	-4407.317328	2942.496433	5580.904394	43.76727613	2439.380434	-3378.004054	2969.381589	-10128.54255
30988.94064	2235.803913	-7343.576066	-851.559973	1804.849362	4253.689726	3235.824742	3058.807322	-4042.472363	2897.693795	6060.144781	295.965454	1922.407007	-2827.36097	2629.341158	-10504.97513
30988.94483	2508.323402	-7007.002508	-243.2760389	2502.751732	4293.377006	2973.307735	3676.81175	-3632.687923	2809.914441	6481.784507	560.6031202	1365.859773	-2264.283412	2254.276861	-10820.93148
30988.94902	2741.190276	-6614.553925	344.9814616	3172.28596	4313.353252	2648.323697	4253.964441	-3180.038158	2682.271497	6841.575382	837.9919062	776.0328952	-1695.927571	1845.478933	-11074.2014
30988.9532	2930.009637	-6170.736923	909.1908672	3806.753607	4316.066956	2263.093926	4784.14056	-2687.158771	2518.132143	7135.938676	1128.121474	159.4831237	-1129.365727	1404.736599	-11263.17866
30988.95738	3070.984552	-5680.614083	1445.326091	4399.711589	4303.920138	1820.613881	5261.640858	-2157.344113	2321.09104	7361.919993	1430.566962	-476.9086376	-571.6295741	934.4379366	-11386.8106
30988.96156	3161.014293	-5149.70283	1949.461198	4945.133066	4279.222487	1324.600014	5681.338247	-1594.479342	2094.901584	7517.278228	1744.500002	-1126.088261	-29.54836001	437.5198656	-11444.64403
30988.96573	3197.753057	-4583.658753	2417.99361	5437.677426	4244.125772	779.213427	6038.880953	-1002.753344	1843.303069	7600.533388	2068.81567	-1781.196024	490.5594024	-82.77308632	-11436.80725
30988.96991	3179.576656	-3988.653419	2847.25119	5872.29554	4200.602659	189.4366614	6330.394522	-387.0963707	1570.154521	7610.855287	2401.863128	-2435.10477	982.5134405	-622.4931049	-11363.95585
30988.97408	3105.672506	-3370.994166	3233.822061	6244.612712	4150.395078	-439.2611487	6552.781066	247.1905731	1279.248845	7548.172411	2741.630202	-3080.88415	1440.670257	-1177.308135	-11227.30144
30988.97825	2976.028977	-2737.063367	3574.540331	6550.923727	4094.978862	-1100.976531	6703.704189	894.4689875	974.2611275	7413.130972	3085.74071	-3711.848817	1859.953293	-1742.523423	-11028.56026
30988.98242	2791.435134	-2093.276531	3866.482767	6788.198774	4035.539315	-1789.405363	6781.588227	1548.785788	658.7134064	7207.075457	3431.452594	-4321.595635	2235.88025	-2313.096348	-10769.92495
30988.98659	2553.494887	-1446.053486	4106.982888	6954.108809	3972.956355	-2497.861975	6785.63927	2203.890924	335.9528319	6932.054979	3775.658919	-4904.038147	2564.595799	-2883.648726	-10454.06167
30988.99075	2264.500683	-801.4750451	4293.748721	7047.106098	3907.765281	-3219.652887	6715.840779	2853.579123	8.975909723	6590.671215	4115.063326	-5453.712839	2843.043533	-3448.762933	-10083.93563
30988.99492	1927.643131	-165.7762642	4424.710684	7066.338934	3840.20757	-3947.528591	6572.992293	3491.193588	-319.3213481	6186.326252	4445.921374	-5965.352447	3068.742656	-4002.550433	-9663.083763
30988.99909	1546.687821	455.3837696	4498.252222	7011.773984	3770.166412	-4674.503141	6358.646041	4110.370985	-646.5065094	5722.850502	4764.436168	-6434.515158	3240.110911	-4539.302161	-9195.210279
30989.00326	1126.028563	1056.680564	4513.109052	6884.10395	3697.203532	-5393.606438	6075.07146	4704.810024	-970.4825225	5204.574728	5066.645976	-6857.353455	3356.31459	-5053.290365	-8684.284059
30989.00743	670.9203616	1632.836425	4468.435537	6684.883831	3620.621491	-6097.539183	5725.463035	5268.013144	-1289.310015	4636.644887	5348.312044	-7230.441509	3417.252572	-5538.552299	-8134.84599
30989.0116	187.1541103	2179.132286	4363.911725	6416.513918	3539.441254	-6779.288066	5313.785653	5793.830466	-1601.451101	4024.661519	5605.222882	-7551.170927	3423.700705	-5989.37078	-7551.65194
30989.01417	-122.7185191	2499.268718	4269.700783	6217.932638	3486.570837	-7185.679845	5031.016508	6096.897302	-1790.067606	3627.949802	5749.494748	-7722.020351	3401.184985	-6247.808931	-7177.370164
