MSC.A1ModJulian,D2.Hellas_Planitia_GS.X,D2.Hellas_Planitia_GS.Y,D2.Hellas_Planitia_GS.Z,D2.Valles_Marineris_GS.X,D2.Valles_Marineris_GS.Y,D2.Valles_Marineris_GS.Z,D2.Schiaparelli_Crater_GS.X,D2.Schiaparelli_Crater_GS.Y,D2.Schiaparelli_Crater_GS.Z,D2.Mawrth_Vallis_GS.X,D2.Mawrth_Vallis_GS.Y,D2.Mawrth_Vallis_GS.Z,D2.Arcadia_Planitia_GS.X,D2.Arcadia_Planitia_GS.Y,D2.Arcadia_Planitia_GS.Z
30988.56525,12145.67859,-3396.420758,-5793.303397,5062.480839,-6602.139009,6357.570873,7417.247543,-10068.96575,-6206.802653,7970.69915,-10023.40308,-3375.412767,5567.295494,10512.74258,-8141.036869
30988.57359,11827.85603,-3461.194259,-7017.584347,3927.262237,-7143.29676,6507.56303,6370.54984,-10658.30269,-6608.27062,7024.073583,-10706.8932,-2884.686859,5008.639734,11163.71681,-7209.260648
30988.58194,11405.28142,-3432.786149,-8226.242548,2757.649542,-7664.856094,6522.156443,5258.89951,-11125.95042,-7039.281184,5979.043001,-11306.90809,-2450.954018,4443.584818,11701.51158,-6193.524124
30988.5903,10877.39498,-3320.529956,-9400.961038,1565.20127,-8150.14105,6404.705564,4093.561017,-11466.26403,-7483.580544,4850.461232,-11809.70992,-2070.529791,3869.823978,12117.24281,-5112.230858
30988.59867,10245.09054,-3135.711401,-10524.77568,360.9608055,-8583.096836,6161.230007,2885.927747,-11676.34952,-7924.502448,3654.112032,-12203.55936,-1738.028109,3284.42205,12404.626,-3984.559966
30988.60704,9510.999975,-2891.300908,-11581.78048,-844.0890949,-8948.413988,5800.283056,1647.940073,-11755.88712,-8345.150606,2406.972011,-12478.68988,-1446.77298,2684.265079,12559.84709,-2830.609097
30988.61542,8679.759255,-2601.732557,-12557.26327,-2038.917537,-9231.883501,5332.941989,392.2047929,-11707.22686,-8728.737273,1127.212736,-12627.58588,-1189.044784,2066.362662,12581.72968,-1671.257813
30988.6238,7757.687654,-2282.433282,-13438.46858,-3213.124501,-9420.938387,4772.41802,-868.7297148,-11535.38668,-9059.200557,-166.6809745,-12645.32048,-956.202749,1427.759453,12471.8581,-527.2276379
30988.6322,6752.940646,-1949.493452,-14214.50385,-4356.707231,-9504.860183,4133.847821,-2122.184129,-11247.88606,-9321.482189,-1455.886214,-12529.58731,-739.0578401,765.8867253,12234.47651,581.0009926
30988.64061,5675.373308,-1619.246241,-14876.55453,-5460.221396,-9475.059874,3433.923461,-3355.576182,-10854.55021,-9501.916745,-2721.639644,-12280.76176,-528.155539,78.69964421,11876.37872,1633.647929
30988.64902,4536.606334,-1307.915567,-15417.87755,-6514.662847,-9325.300859,2690.638128,-4556.353179,-10367.3344,-9588.536535,-3945.334145,-11901.93767,-314.1188546,-635.0373735,11406.80282,2611.822538
30988.65744,3349.745155,-1031.165945,-15833.96225,-7511.67176,-9051.879543,1922.803313,-5712.291778,-9799.999571,-9571.406642,-5108.991085,-11398.8505,-87.9284229,-1375.68112,10837.18302,3498.014627
30988.66588,2129.295592,-803.7355691,-16122.4861,-8443.476566,-8653.746783,1149.694114,-6811.518223,-9167.823106,-9442.869238,-6195.439808,-10779.78405,158.7568733,-2142.510041,10180.91948,4276.320027
30988.67432,890.895141,-639.0494054,-16283.29699,-9302.968734,-8132.550917,390.5857985,-7842.683982,-8487.212654,-9197.748977,-7188.644751,-10055.37144,433.3250042,-2933.646145,9453.043319,4932.762948
30988.68278,-348.8358717,-548.8872843,-16318.31463,-10083.65306,-7492.669798,-335.6184145,-8795.00011,-7775.370096,-8833.520213,-8073.879737,-9238.418446,741.9270991,-3745.911067,8669.923966,5455.484864
30988.69124,-1572.602964,-543.0560245,-16231.43012,-10779.69706,-6741.148003,-1010.841763,-9658.390818,-7049.869264,-8350.41169,-8838.006014,-8343.617141,1089.246079,-4574.795903,7848.877611,5834.98668
30988.69971,-2762.804112,-629.1198689,-16028.33738,-11385.97695,-5887.527346,-1618.286311,-10423.64809,-6328.195993,-7751.411342,-9469.722597,-7387.170663,1478.317685,-5414.494526,7007.717428,6064.307831
30988.70819,-3901.719532,-812.1740643,-15716.35461,-11898.01487,-4943.749306,-2142.758046,-11082.44835,-5627.404638,-7042.296319,-9959.674786,-6386.531165,1910.333736,-6257.840293,6164.424372,6139.108624
30988.71668,-4972.078235,-1094.71351,-15304.14276,-12312.09256,-3923.726817,-2571.137199,-11627.58852,-4963.563256,-6231.400691,-10300.71071,-5359.807193,2384.619815,-7096.545114,5336.553062,6057.756161
30988.72518,-5957.231325,-1476.539067,-14801.4675,-12625.16059,-2843.148014,-2892.598915,-12052.95631,-4351.462328,-5329.516842,-10487.88736,-4325.470432,2898.538238,-7921.200053,4540.926451,5821.277184
30988.73368,-6841.512858,-1954.732489,-14218.9255,-12834.85161,-1719.113532,-3098.885414,-12353.62071,-3804.240036,-4349.65632,-10518.55115,-3301.909476,3447.501499,-8721.444555,3793.217626,5433.31042
30988.74219,-7610.382698,-2523.538707,-13567.84063,-12939.46691,-570.0537098,-3184.500919,-12525.86674,-3333.173,-3307.044214,-10392.41703,-2307.255556,4024.880587,-9485.961739,3107.743855,4900.157501
30988.7507,-8251.215183,-3174.741421,-12859.6554,-12938.08585,585.3016885,-3146.95663,-12567.40306,-2947.105417,-2218.244814,-10111.56133,-1358.40381,4622.42391,-10203.13642,2496.719387,4230.405945
30988.75922,-8753.256912,-3897.687311,-12105.84292,-12830.47808,1727.966789,-2986.74758,-12477.27333,-2652.434368,-1101.116573,-9680.329017,-470.9775873,5230.24238,-10861.02096,1970.232345,3434.837443
30988.76774,-9107.917011,-4679.462036,-11317.6928,-12617.15896,2839.093002,-2707.409766,-12255.94046,-2452.927836,25.53555951,-9105.32159,341.0242076,5837.000705,-11447.60525,1535.991557,2526.272681
30988.77626,-9309.05743,-5505.057628,-10506.17669,-12299.50347,3900.308431,-2315.566999,-11905.42319,-2349.584883,1142.263738,-8395.438272,1065.521308,6430.122595,-11951.10013,1199.123474,1519.477394
30988.78477,-9353.346583,-6357.948071,-9681.498368,-11879.74512,4894.508227,-1820.746159,-11429.28837,-2340.515269,2229.779877,-7561.595372,1692.917073,6996.30149,-12360.46497,961.882514,430.6178408
30988.79328,-9240.280073,-7220.842692,-8852.579783,-11360.7556,5806.589465,-1234.883657,-10832.35767,-2421.068597,3269.80972,-6616.110863,2216.482737,7522.053545,-12665.80783,823.5970111,-723.5572069
30988.80179,-8972.127353,-8075.632043,-8027.38291,-10746.24327,6623.192241,-572.2713287,-10120.87693,-2584.02224,4244.879903,-5572.891239,2632.08543,7993.739682,-12858.3888,780.8966966,-1925.476442
30988.81028,-8553.870187,-8904.17183,-7212.466477,-10040.54113,7333.360075,151.0212595,-9302.208627,-2819.815471,5139.133669,-4446.792656,2938.464404,8398.140392,-12931.00032,827.7695521,-3157.562694
30988.81878,-7993.189796,-9688.435877,-6413.195308,-9248.788134,7928.485131,917.324307,-8384.965733,-3116.770857,5938.352018,-3253.679696,3137.067181,8722.648328,-12878.11163,955.7721352,-4402.185176
30988.82726,-7300.447414,-10410.95644,-5633.727123,-8376.997413,8402.54183,1707.73547,-7379.005343,-3461.357144,6630.307657,-2010.223251,3232.041902,8955.660115,-12696.14945,1154.210476,-5641.947496
30988.83574,-6488.366687,-11055.45476,-4876.824119,-7431.845462,8752.360418,2502.763837,-6295.090116,-3838.624097,7205.244859,-733.312498,3230.154028,9087.002123,-12383.65709,1410.465317,-6860.322372
30988.8442,-5571.7648,-11607.17427,-4143.94932,-6420.645582,8977.592331,3282.766584,-5144.762161,-4232.603674,7656.004868,560.2013234,3140.529908,9108.177772,-11941.35502,1710.358325,-8041.885728
30988.85266,-4567.494404,-12053.09271,-3435.53984,-5351.561401,9080.621771,4028.212913,-3940.487205,-4626.629055,7978.048515,1853.460887,2974.414752,9012.61765,-11372.3091,2038.457346,-9172.276834
30988.86111,-3493.864719,-12382.39216,-2750.916693,-4233.274364,9066.542495,4720.357084,-2695.177834,-5003.875968,8169.665354,3130.237873,2744.841328,8795.90529,-10681.82251,2378.565134,-10238.75826
30988.86955,-2370.498062,-12586.59391,-2088.596876,-3075.157478,8942.954953,5341.493092,-1422.295959,-5347.705904,8231.884748,4374.889997,2466.302177,8455.941208,-9877.501604,2714.072579,-11230.13164
30988.87797,-1217.945869,-12659.79088,-1446.443579,-1887.196967,8719.778205,5875.381822,-135.6716457,-5642.10271,8168.452835,5572.619017,2154.376433,7993.077583,-8969.180893,3028.391915,-12136.91279
30988.88639,-57.14845884,-12598.78169,-821.7738628,-679.7643007,8408.945946,6307.671847,1150.827385,-5872.111649,7985.693067,6709.819034,1825.282687,7410.103802,-7968.662639,3305.418836,-12951.53191
30988.8948,1090.65993,-12403.13152,-211.7249346,536.1541479,8024.158009,6626.079367,2423.124005,-6024.144315,7692.349991,7773.936982,1495.54506,6712.372571,-6889.779371,3529.862042,-13668.14821
30988.9032,2204.684911,-12075.1518,386.7259334,1749.403605,7580.436897,6820.766628,3667.47144,-6086.380535,7299.295398,8753.941039,1181.480524,5907.561217,-5747.873121,3687.704333,-14282.88533
30988.91159,3264.655131,-11619.86947,976.3977028,2948.444601,7093.838466,6884.440156,4870.277875,-6049.011256,6819.303858,9640.137264,898.8757404,5005.717302,-4559.803766,3766.486172,-14793.58709
30988.91998,4251.28987,-11044.91543,1559.759928,4121.557425,6581.033998,6812.54011,6018.366793,-5904.515152,6266.724044,10424.34487,662.563679,4019.052833,-3343.582377,3755.649005,-15199.81342
30988.92835,5146.738897,-10360.27917,2138.806517,5257.071361,6058.848303,6603.301191,7099.234354,-5647.829517,5657.061413,11100.0101,486.0346012,2961.619757,-2117.928937,3646.794318,-15502.75735
30988.93672,5934.785237,-9578.117775,2714.832068,6343.361473,5543.90251,6257.753012,8101.062233,-5276.481081,5006.646038,11662.12379,381.1359873,1849.13452,-902.0555007,3433.882784,-15705.04276
30988.94508,6601.159072,-8712.455976,3288.313812,7369.016703,5052.200024,5779.667493,9012.887708,-4790.650789,4332.221112,12107.23394,357.7755612,698.6402826,284.7270735,3113.387526,-15810.5684
30988.95343,7133.78722,-7778.833105,3858.817666,8322.996898,4598.735792,5175.423308,9824.743186,-4193.157652,3650.523459,12433.40853,423.6862466,-471.8660083,1423.39906,2684.369762,-15824.31322
30988.96178,7522.910563,-6794.111376,4424.822359,9194.61261,4197.217159,4453.94981,10527.63628,-3489.51405,2978.004204,12640.12557,584.2191425,-1643.596533,2495.401132,2148.592515,-15752.13656
30988.97013,7761.383079,-5775.817423,4983.840937,9973.938233,3859.614041,3626.321152,11113.88007,-2687.628722,2330.245274,12728.27749,842.2358627,-2797.697958,3483.316728,1510.359086,-15600.56363
30988.97847,7844.651322,-4742.09516,5532.208973,10651.64906,3596.014226,2705.752852,11576.94018,-1797.893145,1721.830319,12700.00629,1197.967453,-3915.230326,4370.838846,776.6235214,-15376.60062
30988.9868,7770.898787,-3710.895341,6065.332328,11219.46444,3414.258638,1706.961778,11911.73755,-832.635217,1165.754008,12558.62087,1649.105869,-4978.017844,5143.477404,-43.41314329,-15087.45958
30988.99514,7540.974522,-2699.863527,6577.587899,11670.0514,3319.860582,646.0580728,12114.53379,193.9272311,673.3116331,12308.44165,2190.780648,-5968.701981,5788.561327,-938.3257905,-14740.39423
30989.00347,7158.38216,-1725.901482,7062.44587,11997.19995,3315.852046,-459.8460769,12183.02017,1266.023905,253.8064831,11954.68904,2815.660229,-6871.171278,6295.556383,-1894.731139,-14342.51101
30989.01181,6629.212242,-804.8037452,7512.592022,12195.9478,3402.70292,-1592.996384,12116.36114,2366.656232,-85.66141782,11503.36505,3514.091116,-7670.905204,6656.292698,-2897.558604,-13900.60629
30989.01417,6453.351428,-554.9076545,7633.00296,12228.44395,3443.70014,-1917.244907,12072.84977,2681.941769,-166.7519011,11358.32495,3724.247956,-7877.475647,6731.222959,-3188.541975,-13767.98649
