MSC.A1ModJulian,D3.Hellas_Planitia_GS.X,D3.Hellas_Planitia_GS.Y,D3.Hellas_Planitia_GS.Z,D3.Valles_Marineris_GS.X,D3.Valles_Marineris_GS.Y,D3.Valles_Marineris_GS.Z,D3.Schiaparelli_Crater_GS.X,D3.Schiaparelli_Crater_GS.Y,D3.Schiaparelli_Crater_GS.Z,D3.Mawrth_Vallis_GS.X,D3.Mawrth_Vallis_GS.Y,D3.Mawrth_Vallis_GS.Z,D3.Arcadia_Planitia_GS.X,D3.Arcadia_Planitia_GS.Y,D3.Arcadia_Planitia_GS.Z
30988.81878,-10062.45603,-8083.092297,-3177.102798,-7767.437712,10254.56176,-2201.369962,-7752.012728,882.2453375,6907.12725,-3280.236509,6932.746542,7012.853486,-12462.33099,-3151.263242,-4941.325554
30988.82726,-9019.511855,-9200.162373,-2702.253797,-6988.142081,10551.44922,-835.4944818,-6698.072879,-67.71448906,7647.293985,-1830.638312,6562.600565,7580.935079,-12375.49547,-2371.422512,-6336.089944
30988.83574,-7818.888643,-10196.99374,-2302.786737,-6142.782894,10646.75753,532.3603981,-5570.437188,-1077.718819,8197.813563,-372.2236835,6031.185113,8011.477982,-12115.52505,-1491.505241,-7660.06267
30988.8442,-6481.930322,-11049.86052,-1973.780164,-5236.084474,10543.00965,1870.351048,-4381.014641,-2119.143804,8549.655334,1074.089993,5356.829431,8288.074786,-11680.10659,-537.6525918,-8894.429112
30988.85266,-5032.89136,-11738.17972,-1708.222603,-4273.652849,10247.37805,3147.200833,-3142.650731,-3162.388821,8698.358764,2488.036524,4561.343667,8397.508118,-11070.57906,462.0504344,-10022.74117
30988.86111,-3498.059886,-12245.24801,-1497.222758,-3261.738901,9771.448316,4333.315451,-1868.634305,-4177.916655,8644.208931,3850.757504,3669.262206,8330.210003,-10291.86987,1478.558337,-11031.53774
30988.86955,-1905.515447,-12558.44788,-1330.433867,-2207.449866,9130.928386,5401.172806,-572.8022922,-5136.759357,8392.116591,5144.784592,2707.365744,8080.491015,-9352.56669,2482.383819,-11910.26092
30988.87797,-284.5341216,-12669.5915,-1196.42433,-1118.728726,8345.263195,6326.001659,730.6509169,-6011.266884,7951.505383,6354.346891,1704.002042,7646.771929,-8264.82352,3444.35511,-12651.42079
30988.88639,1335.220468,-12575.10033,-1083.074761,-4.186396177,7437.022013,7086.445598,2027.51413,-6775.891658,7335.976021,7465.737087,688.2434522,7031.606949,-7044.01274,4336.457746,-13250.71667
30988.8948,2923.878659,-12276.06036,-978.0355792,1126.65479,6431.540881,7664.804387,3303.392882,-7407.591741,6563.071498,8467.170579,-310.5727461,6241.803081,-5708.745421,5132.27699,-13706.81524
30988.9032,4452.434615,-11778.14182,-869.1162133,2263.750724,5356.025793,8047.622543,4544.261539,-7886.600227,5653.640107,9349.223608,-1263.855749,5288.124111,-4280.164053,5807.89156,-14021.40996
30988.91159,5892.90386,-11091.49333,-744.7263946,3396.322445,4239.13236,8225.782535,5736.29572,-8196.710435,4631.487088,10104.62031,-2144.191137,4185.265983,-2781.866823,6342.225176,-14198.90256
30988.91998,7219.009694,-10230.50243,-594.2620908,4513.041879,3110.205117,8194.758313,6866.144177,-8325.739268,3522.751077,10728.35189,-2926.088008,2951.53274,-1239.359563,6717.635634,-14246.2297
30988.92835,8406.814652,-9213.347761,-408.4517614,5602.256019,1998.460867,7954.660414,7921.193451,-8265.813835,2355.151105,11217.69815,-3586.657704,1608.328495,320.6042478,6920.35897,-14172.56913
30988.93672,9435.020484,-8061.627211,-179.6870654,6652.000623,932.4123532,7510.163422,8889.590423,-8013.512139,1157.423297,11572.06899,-4106.056757,179.8164462,1870.404632,6940.767921,-13988.98539
30988.94508,10285.4075,-6799.818154,97.71271138,7650.185245,-60.83709759,6870.355792,9760.419778,-7569.941666,-41.39790879,11792.91102,-4467.974239,-1307.63619,3382.162777,6773.604667,-13708.06802
30988.95343,10943.17191,-5454.658538,427.2982496,8584.777699,-956.2446179,6048.457163,10523.84854,-6940.678606,-1212.696151,11883.5522,-4660.003558,-2826.070896,4828.345826,6418.076612,-13343.528
30988.96178,11397.08556,-4054.756871,810.2758749,9443.821908,-1731.261537,5061.630957,11171.12033,-6135.752007,-2328.745673,11849.01476,-4673.904583,-4346.28406,6182.09037,5877.942204,-12909.86376
30988.97013,11639.85786,-2629.532818,1245.517094,10215.88797,-2366.603967,3930.308326,11694.87478,-5169.210758,-3363.693108,11695.82701,-4505.832417,-5838.906641,7418.17263,5161.301871,-12421.84308
30988.97847,11668.09773,-1209.03077,1729.392828,10889.96161,-2846.43382,2678.051434,12089.01706,-4059.090833,-4293.771011,11431.81832,-4156.431487,-7274.517203,8513.068133,4280.610497,-11894.25818
30988.9868,11482.42913,177.3327062,2255.990422,11455.9368,-3158.963583,1330.543076,12348.99568,-2826.610258,-5098.248663,11065.81628,-3630.742868,-8624.87846,9445.930115,3252.097953,-11341.34587
30988.99514,11087.35857,1501.03442,2817.099007,11904.57665,-3296.532223,-84.69788355,12471.70351,-1495.948383,-5759.604527,10607.44022,-2938.122599,-9863.134641,10198.67299,2095.589495,-10776.56613
30989.00347,10491.18889,2735.162454,3402.392703,12227.74509,-3255.828073,-1538.989579,12455.56095,-93.6660832,-6263.988083,10066.86261,-2092.041857,-10964.48936,10756.44086,834.0393979,-10212.25649
30989.01181,9705.851584,3855.018987,3999.647277,12418.58952,-3037.982586,-3003.116662,12300.5555,1351.870478,-6601.543602,9454.58429,-1109.808408,-11906.76272,11107.94955,-506.9619825,-9659.352067
30989.01417,9450.399841,4149.074379,4169.544331,12447.8735,-2944.491689,-3416.627335,12231.40292,1766.164783,-6666.098426,9269.117078,-808.8657154,-12142.61137,11169.03572,-898.4539735,-9505.756241
