COMPASS_1_1.A1ModJulian,COMPASS_3_3.Hellas_Planitia_GS.X,COMPASS_3_3.Hellas_Planitia_GS.Y,COMPASS_3_3.Hellas_Planitia_GS.Z,COMPASS_3_3.Valles_Marineris_GS.X,COMPASS_3_3.Valles_Marineris_GS.Y,COMPASS_3_3.Valles_Marineris_GS.Z,COMPASS_3_3.Schiaparelli_Crater_GS.X,COMPASS_3_3.Schiaparelli_Crater_GS.Y,COMPASS_3_3.Schiaparelli_Crater_GS.Z,COMPASS_3_3.Mawrth_Vallis_GS.X,COMPASS_3_3.Mawrth_Vallis_GS.Y,COMPASS_3_3.Mawrth_Vallis_GS.Z,COMPASS_3_3.Arcadia_Planitia_GS.X,COMPASS_3_3.Arcadia_Planitia_GS.Y,COMPASS_3_3.Arcadia_Planitia_GS.Z
30988.6491,9722.655197,-16789.00876,10432.59598,13049.20764,12027.20813,12495.31366,15748.4687,-7039.071339,13026.57355,21950.1423,3406.391462,5152.661701,-1281.166549,3513.522342,-26919.26229
30988.67031,9261.020451,-17157.86467,10295.37218,12582.26056,12404.81835,12581.11952,15296.69793,-7085.246052,13428.77097,21708.65832,3615.647498,5668.306055,-1885.142112,3467.722821,-26885.98134
30988.69151,8736.643543,-17677.65341,9974.24547,11906.47771,12785.59922,12796.98362,14670.9753,-7295.121976,13889.96196,21373.00671,3731.090003,6390.998839,-2678.857613,3567.369605,-26794.54798
30988.71271,8178.237637,-18322.867,9447.643187,11028.70986,13126.04489,13142.017,13879.70059,-7682.147119,14369.04813,20938.42902,3717.626864,7294.541127,-3630.224719,3834.498289,-26624.3405
30988.73392,7611.112242,-19060.4958,8700.162354,9959.880365,13384.38796,13606.04008,12933.05871,-8249.819078,14823.00051,20398.65209,3547.076711,8345.259247,-4702.985556,4281.858562,-26353.21686
30988.75512,7056.156738,-19851.68003,7723.784266,8714.929357,13522.82099,14170.12833,11842.99005,-8991.383923,15209.12763,19746.64445,3199.73514,9503.491584,-5858.246157,4912.133325,-25959.02282
30988.77632,6528.857981,-20654.01272,6518.384908,7312.114221,13509.61249,14807.86226,10622.69825,-9890.355661,15487.52857,18975.22533,2665.394752,10725.85087,-7056.594743,5717.914848,-25421.02082
30988.79753,6038.97893,-21423.5959,5092.3818,5772.875647,13320.79621,15486.69776,9286.754633,-10921.17134,15623.16884,18078.09768,1944.01882,11967.02102,-8259.559572,6681.900397,-24721.49807
30988.81873,5590.293614,-22117.60432,3462.405185,4120.898486,12941.49694,16169.99381,7850.5838,-12050.75479,15587.89072,17050.52056,1045.655729,13182.26544,-9431.603953,7777.983013,-23847.02403
30988.83993,5180.896492,-22696.48249,1653.018461,2381.64303,12366.7606,16819.0353,6330.42798,-13240.14927,15361.94094,15890.24442,-9.997002961,14329.41096,-10541.46109,8972.518076,-22789.72116
30988.86114,4803.747684,-23126.13221,-304.2105837,581.5353555,11601.84239,17395.31486,4743.062241,-14446.65845,14935.10225,14598.19586,-1194.665336,15370.92769,-11563.45354,10226.16865,-21548.15871
30988.88234,4447.564814,-23379.75491,-2371.890371,-1252.745496,10661.95495,17862.77156,3105.618216,-15626.12251,14307.30293,13179.09507,-2472.98827,16275.65628,-12478.39804,11495.99603,-20127.98077
30988.90354,4097.960158,-23439.31671,-4508.334415,-3095.012866,9571.457728,18189.92738,1435.377881,-16735.31231,13488.67029,11641.86507,-3804.426088,17020.21082,-13274.16788,12737.78437,-18542.14462
30988.92475,3738.738395,-23296.50507,-6669.482803,-4920.409693,8362.438116,18351.77854,-250.5504166,-17734.34365,12498.93298,9999.694994,-5145.561047,17589.97591,-13945.89388,13908.52359,-16810.62747
30988.94595,3353.415534,-22953.18883,-8810.247732,-6705.571417,7073.255672,18331.27317,-1934.991669,-18588.57848,11366.61025,8270.404839,-6452.120802,17979.42602,-14495.53786,14968.44255,-14960.30925
30988.96715,2926.59664,-22421.30223,-10886.90423,-8429.547424,5746.210606,18120.46981,-3601.235269,-19270.72746,10127.30199,6475.829396,-7681.66774,18192.24813,-14931.42583,15883.42392,-13023.7167
30988.98835,2445.441291,-21722.23447,-12858.5509,-10073.86467,4425.472157,17721.13593,-5232.869482,-19762.15788,8821.981053,4641.635851,-8795.66058,18240.73305,-15267.1634,16626.64951,-11038.14555
30989.00955,1900.910503,-20885.67436,-14688.89067,-11622.85718,3154.641177,17144.85382,-6813.969781,-20053.94938,7494.777299,2796.572718,-9761.597339,18144.82448,-15520.41221,17180.10481,-9044.143915
30989.03075,1288.812249,-19948.00005,-16347.66269,-13063.76462,1974.399613,16412.57136,-8329.191822,-20147.36409,6190.630882,971.6145238,-10554.7612,17930.72008,-15711.41614,17535.5405,-7083.887556
30989.05195,610.5184201,-18950.2409,-17811.83923,-14386.77052,920.2638449,15553.57663,-9763.940555,-20053.74479,4952.830309,-801.1421351,-11159.56671,17629.11954,-15861.41142,17694.89934,-5199.338556
30989.07315,-126.4815348,-17936.03462,-19066.0876,-15584.58674,20.88391792,14604.22192,-11104.17881,-19793.88539,3820.948323,-2489.2364,-11570.25556,17273.31798,-15990.97151,17670.14601,-3430.857913
30989.09435,-908.557149,-16949.17364,-20103.32037,-16652.35083,-703.628789,13606.04865,-12336.67693,-19396.92059,2828.599587,-4061.177928,-11791.29325,16897.11212,-16118.46546,17482.66112,-1815.313614
30989.11555,-1716.198089,-16031.26559,-20924.5902,-17587.22957,-1242.743995,12603.71152,-13449.05003,-18898.73876,2001.699266,-5487.517076,-11837.09256,16532.71914,-16258.63495,17162.06419,-384.6168213
30989.13675,-2524.730304,-15219.40951,-21538.67733,-18388.07753,-1596.09552,11642.60648,-14429.93607,-18339.97267,1357.04379,-6742.020684,-11731.20255,16208.76596,-16421.42571,16744.55388,835.6790298
30989.15795,-3305.18669,-14544.31747,-21961.12478,-19054.86645,-1773.394537,10766.66078,-15268.94416,-17763.84155,901.5642258,-7802.424339,-11504.99143,15948.58161,-16611.09528,16270.96103,1827.172121
30989.17915,-4025.466544,-14028.70512,-22213.07746,-19588.2019,-1793.911604,10016.14652,-15956.70154,-17213.87742,631.9931415,-8651.144756,-11195.99195,15768.76981,-16825.65679,15784.59906,2579.205831
30989.20035,-4651.990452,-13685.90861,-22319.95507,-19989.0697,-1685.450381,9425.379515,-16485.17273,-16731.41532,534.9724972,-9276.125963,-10845.79047,15678.09514,-17056.78146,15328.78626,3089.382816
30989.22155,-5151.101073,-13519.31996,-22309.76478,-20258.32001,-1482.804081,9021.144713,-16847.5822,-16353.4927,587.8960257,-9670.955735,-10497.83193,15676.93884,-17289.99031,14944.61435,3363.230601
30989.24275,-5490.822349,-13522.12991,-22211.45153,-20396.46639,-1225.864791,8821.190426,-17038.64324,-16110.75631,760.1129063,-9835.118045,-10195.01189,15757.15538,-17505.31246,14668.64364,3413.831732
30989.26395,-5642.46762,-13677.73274,-22053.1885,-20403.48106,-957.4265292,8833.331572,-17054.65926,-16025.80733,1014.637703,-9773.835462,-9977.33347,15902.46975,-17678.27085,14530.91901,3260.949312
30989.28515,-5582.097618,-13960.66949,-21860.77242,-20278.68642,-720.849968,9055.096134,-16893.60193,-16112.00905,1310.190557,-9497.655507,-9879.748357,16089.34797,-17781.15195,14553.36693,2929.840174
30989.30635,-5291.830745,-14337.95454,-21656.25902,-20020.81412,-557.7544393,9473.815991,-16555.25072,-16372.74391,1603.380579,-9021.930302,-9930.277889,16288.23711,-17784.48872,14748.60014,2449.947003
30989.32755,-4760.917674,-14770.89802,-21456.78274,-19628.15802,-505.6925532,10067.28906,-16041.29551,-16801.20187,1851.117056,-8366.049941,-10148.43418,16465.2352,-17658.75832,15119.1927,1853.329402
30989.34875,-3986.412578,-15217.22416,-21273.72846,-19098.80206,-596.1148216,10804.97471,-15355.37849,-17380.77299,2012.947782,-7552.504314,-10544.17628,16584.00276,-17376.08248,15657.56145,1173.015142
30989.36996,-2973.540639,-15633.34642,-21112.27992,-18430.97523,-852.6571225,11649.56118,-14503.16133,-18085.92232,2053.237521,-6605.912239,-11117.35059,16607.82673,-16911.9122,16346.3525,441.4102172
30989.39116,-1735.584914,-15976.75894,-20971.33368,-17623.40659,-1289.867349,12558.96345,-13492.2756,-18883.61328,1943.094251,-5551.909817,-11857.72709,16501.74223,-16246.54325,17159.41884,-311.2780833
30989.41236,-293.7106899,-16208.28176,-20843.84037,-16675.93378,-1912.310893,13488.32772,-12332.50144,-19734.93211,1661.955863,-4416.322861,-12745.39018,16234.61842,-15366.59159,18063.06459,-1058.250676
30989.43356,1324.096224,-16294.28766,-20717.45499,-15589.78869,-2714.384848,14392.55982,-11035.48218,-20597.37007,1198.694279,-3223.948489,-13751.95806,15781.03937,-14265.91244,19018.04023,-1777.414384
30989.45476,3083.953179,-16208.49741,-20575.57722,-14368.17487,-3680.526493,15228.51185,-9614.782543,-21427.0061,552.240586,-1997.848586,-14841.99038,15122.94033,-12946.4175,19981.53955,-2452.090551
30989.47596,4947.800432,-15933.39642,-20398.61049,-13016.43628,-4786.216536,15957.33052,-8085.477279,-22181.03178,-268.4877777,-758.4042567,-15975.09363,14250.71379,-11418.13358,20909.68554,-3071.620734
30989.49716,6874.515966,-15461.21731,-20165.4817,-11542.71061,-5999.030609,16546.18498,-6464.349573,-22819.84272,-1244.910036,476.88593,-17107.80294,13164.17678,-9699.452545,21759.64034,-3631.305664
30989.51837,8821.943601,-14794.36224,-19855.21052,-9957.935954,-7280.545378,16970.03337,-4769.413303,-23309.329,-2349.913432,1693.955559,-18196.11513,11872.76036,-7816.37762,22492.08968,-4132.289772
30989.53957,10748.43721,-13945.33885,-19448.55539,-8276.11716,-8588.27649,17212.7505,-3019.831172,-23622.65855,-3549.235607,2882.149699,-19197.74495,10395.42522,-5801.797241,23073.2821,-4580.918781
30989.56077,12614.7911,-12936.0069,-18929.51579,-6514.101657,-9878.118958,17267.86599,-1235.421122,-23741.77993,-4803.476736,4034.267889,-20074.53149,8759.791101,-3693.989522,23476.93328,-4987.910528
30989.58197,14385.60261,-11796.46365,-18286.73701,-4691.561535,-11106.59613,17138.68339,563.4879979,-23658.34285,-6070.149949,5146.140742,-20794.38407,7001.084811,-1535.255517,23685.56637,-5367.168394
30989.60317,16030.52844,-10563.5038,-17514.69679,-2830.790021,-12233.14138,16837.94722,2356.280649,-23374.17993,-7305.934323,6216.096523,-21332.9919,5160.673634,629.7129847,23691.46806,-5734.44707
30989.62437,17525.56348,-9278.487638,-16614.44423,-956.024661,-13222.43342,16386.94048,4122.613011,-22901.1862,-8469.204666,7244.478041,-21675.21476,3283.93019,2755.988246,23497.11919,-6105.975007
30989.64557,18853.44733,-7985.354673,-15594.23186,906.7365139,-14046.0877,15814.21359,5842.379673,-22260.74299,-9522.075405,8232.704236,-21815.80423,1418.469054,4799.880195,23115.0702,-6496.930166
30989.66677,20004.37545,-6727.942209,-14469.35559,2730.848986,-14684.40538,15153.7346,7496.4572,-21482.42928,-10432.74744,9182.741818,-21759.74392,-388.5600259,6721.281684,22567.19347,-6920.150745
30989.68798,20975.59637,-5547.974834,-13262.10115,4489.223472,-15127.18964,14443.01832,9066.513733,-20602.58169,-11176.95647,10096.04388,-21521.91761,-2092.195658,8484.758099,21883.58566,-7384.78788
30989.70918,21771.1585,-4482.717464,-12000.99513,6155.214597,-15374.3981,13720.9087,10535.40136,-19662.32609,-11739.42362,10972.88237,-21126.36549,-3651.930741,10061.1351,21100.96035,-7895.291486
30989.73038,22401.27114,-3562.827771,-10719.56463,7703.599041,-15436.16276,13025.21203,11887.57373,-18705.22422,-12114.77548,11811.81105,-20604.91955,-5033.812039,11428.80029,20260.55124,-8450.726068
30989.75158,22881.12097,-2810.887272,-9455.158147,9111.028819,-15332.17144,12390.60872,13109.02747,-17775.05918,-12307.74667,12609.00612,-19995.52053,-6211.736905,12574.15206,19405.99211,-9044.268108
30989.76293,23082.73764,-2482.329398,-8798.882666,9799.305669,-15217.85797,12086.46324,13704.93551,-17302.727,-12340.80694,13016.52213,-19647.5852,-6752.263286,13093.85256,18957.876,-9373.510274
