COMPASS_1_1.A1ModJulian	COMPASS_3_2.Hellas_Planitia_GS.X	COMPASS_3_2.Hellas_Planitia_GS.Y	COMPASS_3_2.Hellas_Planitia_GS.Z	COMPASS_3_2.Valles_Marineris_GS.X	COMPASS_3_2.Valles_Marineris_GS.Y	COMPASS_3_2.Valles_Marineris_GS.Z	COMPASS_3_2.Schiaparelli_Crater_GS.X	COMPASS_3_2.Schiaparelli_Crater_GS.Y	COMPASS_3_2.Schiaparelli_Crater_GS.Z	COMPASS_3_2.Mawrth_Vallis_GS.X	COMPASS_3_2.Mawrth_Vallis_GS.Y	COMPASS_3_2.Mawrth_Vallis_GS.Z	COMPASS_3_2.Arcadia_Planitia_GS.X	COMPASS_3_2.Arcadia_Planitia_GS.Y	COMPASS_3_2.Arcadia_Planitia_GS.Z
30988.86114	17813.08929	15525.95385	-6500.481622	11942.44982	-20452.73228	-5951.084562	11944.99821	-2417.795714	-23859.98868	3532.628411	-14212.52027	-22175.16625	22130.04831	6872.898529	2012.911141
30988.88234	18060.01262	15477.22096	-4912.049187	13284.97949	-19584.52839	-6125.152769	13173.44399	-1640.929791	-23171.61094	4705.104914	-13214.65024	-22639.94348	22649.80918	5979.092913	781.0735752
30988.90354	18290.24618	15279.76367	-3496.845557	14455.88638	-18734.10649	-6148.771183	14269.69151	-1045.373005	-22437.88641	5819.843016	-12334.00827	-22916.75908	23016.00156	5251.28575	-415.1697371
30988.92475	18514.70751	14966.37056	-2284.239106	15446.53955	-17943.51907	-6036.564412	15223.90527	-635.1399382	-21702.90514	6852.381571	-11599.25668	-23030.85013	23251.35029	4702.754087	-1538.885235
30988.94595	18739.67754	14575.62038	-1296.578883	16251.90222	-17250.92845	-5811.888808	16027.60007	-404.1266445	-21010.46203	7777.154534	-11030.70228	-23013.22082	23380.93738	4336.843014	-2552.831095
30988.96715	18966.19056	14149.71746	-548.0034779	16870.60636	-16688.35685	-5505.645488	16673.88192	-336.3491799	-20401.53463	8568.714618	-10639.02819	-22898.80654	23430.59991	4146.660117	-3421.410789
30988.98835	19189.6692	13732.24731	-44.13431833	17304.4963	-16280.08162	-5154.705301	17157.28869	-406.8874464	-19912.19793	9202.603045	-10424.842	-22724.39926	23425.23328	4115.5484	-4112.143315
30989.00955	19399.96663	13365.78546	218.0803464	17558.28233	-16041.27797	-4799.964133	17473.83237	-583.2281313	-19571.63974	9656.457355	-10378.61242	-22526.52324	23387.24304	4217.972656	-4597.263752
30989.03075	19581.75711	13089.5748	250.0296493	17639.05436	-15977.20263	-4484.161825	17620.98263	-827.0494289	-19400.58757	9911.017428	-10481.20285	-22339.34622	23335.16843	4420.924974	-4855.061075
30989.05195	19715.27193	12937.38435	70.67989209	17555.72786	-16082.93549	-4249.573399	17597.63819	-1096.339238	-19410.20571	9951.023201	-10704.94935	-22192.74637	23282.56761	4685.756647	-4870.929657
30989.07315	19777.29496	12935.71705	-294.5021083	17318.48437	-16343.65338	-4135.778675	17404.09885	-1347.637014	-19601.51562	9765.94527	-11015.14382	-22110.69102	23237.24388	4970.24313	-4638.076207
30989.09435	19742.46284	13102.32128	-814.9095905	16938.25001	-16735.41731	-4177.456521	17042.0917	-1538.431276	-19965.3048	9350.617122	-11371.92962	-22109.90842	23200.82153	5230.906344	-4157.948834
30989.11555	19584.71872	13445.21809	-1456.397146	16426.19377	-17226.4738	-4402.466851	16514.77445	-1629.479324	-20482.61948	8705.608107	-11732.47333	-22199.01127	23168.71949	5425.385984	-3440.233821
30989.13675	19278.83619	13962.30481	-2183.093419	15793.22828	-17779.03689	-4830.320794	15826.67474	-1586.950227	-21125.84598	7837.274877	-12053.33385	-22378.10957	23130.51245	5514.763833	-2502.37344
30989.15795	18801.96787	14641.4511	-2959.121648	15049.6965	-18351.29192	-5471.060643	14983.72756	-1384.235889	-21860.15507	6757.684195	-12292.77603	-22638.90507	23070.66392	5465.642778	-1368.853186
30989.17915	18135.21612	15461.03557	-3750.229726	14205.23078	-18899.59262	-6324.508111	13993.4058	-1003.460436	-22645.26746	5484.4257	-12413.02873	-22965.21886	22969.59378	5252.000992	-70.288358
30989.20035	17264.82393	16391.29098	-4525.583483	13268.4179	-19380.97615	-7380.340799	12864.48881	-436.400615	-23437.80815	4039.737709	-12382.39713	-23334.09479	22804.98802	4856.593484	1358.238501
30989.22155	16183.43509	17395.70407	-5258.924044	12246.99834	-19755.3535	-8618.314766	11607.30339	314.9648437	-24193.43412	2450.052199	-12176.95477	-23717.14736	22553.34588	4271.947486	2878.403344
30989.24275	14890.82771	18433.08381	-5929.745258	11147.85922	-19987.76984	-10009.30992	10233.58101	1238.577291	-24869.31765	744.9015916	-11781.88648	-24082.35159	22191.60629	3500.774416	4450.481023
30989.26395	13394.3271	19459.80738	-6524.016492	9977.206912	-20050.29524	-11516.7904	8756.379735	2312.970241	-25426.44405	-1044.178508	-11192.27816	-24396.0203	21698.77952	2555.80552	6035.091133
30989.28515	11708.8271	20432.17962	-7034.507064	8740.819401	-19923.50546	-13098.65289	7189.977696	3508.459021	-25831.67226	-2884.806518	-10413.34708	-24624.87305	21057.47777	1459.070859	7594.874395
30989.30635	9856.829173	21308.59193	-7460.623318	7444.636425	-19597.56347	-14709.00733	5550.092845	4788.49087	-26059.41345	-4744.514638	-9460.328622	-24738.06066	20255.43945	240.9430065	9095.697163
30989.32755	7867.51022	22051.9558	-7808.069742	6094.933241	-19072.78329	-16300.73778	3853.498109	6111.793813	-26093.0941	-6592.159609	-8357.571497	-24709.18945	19286.60351	-1061.651831	10508.24889
30989.34875	5775.712716	22631.66933	-8088.014843	4698.723899	-18359.5918	-17827.83018	2117.885842	7434.585544	-25925.9836	-8398.885256	-7137.221276	-24518.03087	18151.93286	-2407.215043	11809.03172
30989.36996	3620.749102	23025.21997	-8315.951371	3264.204792	-17477.99955	-19247.56797	361.7794797	8712.850392	-25561.51855	-10138.86932	-5837.556745	-24151.92582	16859.93574	-3751.830804	12980.97764
30989.39116	1444.722504	23219.41864	-8510.352429	1800.975102	-16456.47002	-20522.72793	-1395.798675	9904.784443	-25013.05807	-11790.11424	-4500.851524	-23606.75978	15426.64961	-5051.610055	14013.86748
30989.41236	-708.727689	23211.07377	-8691.108647	320.5724458	-15330.59581	-21623.13941	-3135.21761	10972.80686	-24303.24115	-13334.58845	-3171.368732	-22887.61785	13875.5957	-6264.791616	14904.09918
30989.43356	-2796.697169	23007.22586	-8877.971821	-1163.720411	-14140.96025	-22527.42384	-4836.914059	11885.86493	-23462.62083	-14758.8689	-1892.674022	-22008.72457	12236.72575	-7354.293347	15654.55211
30989.45476	-4778.425369	22624.73992	-9088.934005	-2636.61405	-12931.10817	-23223.76389	-6481.402156	12620.92553	-22528.06638	-16053.9046	-705.493069	-20993.08137	10545.55238	-8289.511638	16273.702
30989.47596	-6617.291048	22089.3172	-9338.791171	-4081.175164	-11744.98267	-23710.46974	-8049.868431	13164.33576	-21540.56856	-17215.04742	354.6885175	-19871.34368	8841.433709	-9048.127162	16774.7161
30989.49716	-8281.714145	21434.20356	-9637.80469	-5478.643571	-10624.88601	-23995.69372	-9524.019893	13512.34727	-20543.24581	-18241.2901	1259.207952	-18680.73133	7166.392574	-9617.04304	17174.03943
30989.51837	-9746.696532	20698.32365	-9990.724579	-6809.038249	-9608.989865	-24096.93657	-10886.67283	13671.43711	-19578.82241	-19134.91903	1987.970894	-17463.12015	5563.015611	-9993.245184	17490.10803
30989.53957	-10994.50668	19924.23531	-10396.06967	-8051.460463	-8729.398549	-24039.89517	-12121.87335	13657.90124	-18687.39434	-19900.68245	2530.425465	-16263.16307	4072.766708	-10183.88572	17741.82603
30989.56077	-12015.34947	19155.73232	-10845.85811	-9184.799593	-8010.310432	-23856.91652	-13215.31644	13496.96539	-17904.12661	-20545.08408	2886.192331	-15125.97225	2733.965316	-10205.91273	17947.13587
30989.58197	-12807.33555	18435.54422	-11325.65252	-10188.21989	-7466.827641	-23585.08995	-14154.44122	13221.38293	-17257.43155	-21075.44559	3064.98901	-14095.01932	1580.243668	-10085.09265	18121.61909
30989.60317	-13376.20909	17803.05672	-11814.99934	-11041.78983	-7104.159065	-23264.14178	-14928.60272	12869.6792	-16767.43531	-21499.06153	3086.101123	-13210.0212	639.0919615	-9854.626158	18277.29992
30989.62437	-13734.81088	17292.09106	-12288.33036	-11727.28317	-6917.292956	-22934.13673	-15529.34636	12484.01169	-16444.80388	-21822.48952	2977.335039	-12504.83494	-69.48268233	-9553.312893	18421.7149
30989.64557	-13902.02155	16929.18487	-12716.03601	-12228.68278	-6891.342899	-22633.27554	-15950.38479	12107.93976	-16290.24328	-22050.80679	2773.49627	-12005.92271	-533.6371495	-9223.480234	18557.22681
30989.66677	-13901.60289	16732.04677	-13066.01036	-12532.94115	-7002.337602	-22395.67782	-16187.80161	11783.96189	-16294.39663	-22187.16357	2514.454048	-11730.87796	-750.2977722	-8908.602085	18680.7403
30989.68798	-13760.70162	16708.71013	-13305.15162	-12630.35359	-7218.552147	-22249.56691	-16239.9449	11551.30706	-16438.40745	-22232.37112	2243.015897	-11687.70483	-725.0474729	-8651.019917	18783.69738
30989.70918	-13508.34667	16857.021	-13401.1531	-12515.07804	-7502.202247	-22215.6614	-16107.49408	11443.74795	-16694.88987	-22184.80332	2002.58778	-11874.32488	-471.8523675	-8489.599545	18852.48049
30989.73038	-13173.8057	17164.77473	-13324.2699	-12185.41574	-7811.552761	-22306.0277	-15793.37983	11487.73447	-17029.46194	-22040.45608	1834.762522	-12278.72517	-12.24616052	-8457.578518	18869.14887
30989.75158	-12785.05756	17610.36945	-13048.96163	-11643.96459	-8103.16061	-22523.4442	-15302.68986	11700.96966	-17402.59532	-21793.21914	1777.082971	-12879.57572	625.7832099	-8580.777468	18812.44834
30989.76293	-12563.56451	17895.51784	-12812.85751	-11269.25781	-8237.044366	-22690.12923	-14969.79986	11887.87145	-17603.50799	-21615.92007	1802.683933	-13272.03407	1029.40103	-8716.814113	18743.88729
