COMPASS_1_1.A1ModJulian,COMPASS_4_3.Hellas_Planitia_GS.X,COMPASS_4_3.Hellas_Planitia_GS.Y,COMPASS_4_3.Hellas_Planitia_GS.Z,COMPASS_4_3.Valles_Marineris_GS.X,COMPASS_4_3.Valles_Marineris_GS.Y,COMPASS_4_3.Valles_Marineris_GS.Z,COMPASS_4_3.Schiaparelli_Crater_GS.X,COMPASS_4_3.Schiaparelli_Crater_GS.Y,COMPASS_4_3.Schiaparelli_Crater_GS.Z,COMPASS_4_3.Mawrth_Vallis_GS.X,COMPASS_4_3.Mawrth_Vallis_GS.Y,COMPASS_4_3.Mawrth_Vallis_GS.Z,COMPASS_4_3.Arcadia_Planitia_GS.X,COMPASS_4_3.Arcadia_Planitia_GS.Y,COMPASS_4_3.Arcadia_Planitia_GS.Z
30988.90354,-12727.90972,-10652.01155,13667.92213,2755.290978,23590.51284,-5181.880665,1220.747845,10804.26169,17792.99026,6474.638527,21083.61962,5579.654737,-12022.06622,-15084.79003,-17385.43901
30988.92475,-13624.26162,-11883.87721,12088.13973,751.8346753,23787.66324,-4307.840193,-539.9478293,9632.058804,18378.26227,5400.895697,20521.01043,7409.19004,-13857.58761,-14083.50995,-16718.39206
30988.94595,-14401.96666,-13022.62401,10372.39446,-1261.163614,23782.65301,-3417.242647,-2297.196939,8369.295877,18781.81718,4283.419922,19778.91033,9154.43688,-15580.02483,-12954.77045,-15940.89071
30988.96715,-15064.1727,-14031.52115,8551.164813,-3255.133872,23576.41948,-2548.439981,-4031.911048,7057.446082,18989.38598,3123.972925,18882.17578,10774.56575,-17159.46864,-11735.82104,-15050.50466
30988.98835,-15619.35859,-14880.3825,6660.628767,-5201.870516,23179.99816,-1738.50784,-5725.516762,5740.414769,18996.57663,1926.996863,17863.40519,12234.79802,-18572.78309,-10468.41049,-14050.93663
30989.00955,-16080.35153,-15547.25523,4741.168842,-7074.394365,22613.94181,-1021.015833,-7360.264548,4462.118095,18809.18021,700.0335796,16761.15838,13508.05102,-19804.41867,-9196.490728,-12952.36753
30989.03075,-16463.06826,-16019.59448,2835.709612,-8847.663386,21907.20135,-424.0348976,-8919.420077,3264.114674,18442.88364,-545.9874605,15617.87043,14576.07516,-20846.72559,-7963.844123,-11771.46534
30989.05195,-16785.12329,-16294.92953,987.7914825,-10499.2953,21095.49411,31.56760752,-10387.50937,2183.30838,17922.40132,-1796.74553,14477.48633,15430.15866,-21699.89421,-6811.656102,-10530.94274
30989.07315,-17064.2925,-16380.91052,-759.9538285,-12009.76987,20219.50519,333.3155622,-11750.16714,1250.175815,17280.24148,-3034.433431,13383.29829,16071.11344,-22371.28001,-5776.517826,-9259.065502
30989.09435,-17317.10347,-16294.94748,-2367.851724,-13363.02195,19322.61795,478.0248238,-12994.40935,486.9935461,16554.94649,-4238.240035,12375.48821,16509.07141,-22874.66711,-4888.320122,-7988.496758
30989.11555,-17557.46796,-16063.24411,-3800.840239,-14546.64007,18448.58668,472.1008329,-14108.65568,-93.32126774,15789.04346,-5384.865345,11488.99301,16762.63455,-23229.05836,-4168.681822,-6755.027999
30989.13675,-17795.52879,-15719.3285,-5030.077885,-15552.05967,17639.09135,331.3001928,-15082.8627,-487.9274218,15026.69003,-6449.355579,10751.55522,16857.61956,-23457.26377,-3629.746338,-5595.956418
30989.15795,-18036.70966,-15302.23683,-6033.947342,-16374.35559,16931.59603,79.96899486,-15908.39904,-704.1022277,14311.39584,-7405.840335,10182.35814,16825.38359,-23584.25156,-3273.650081,-4548.599208
30989.17915,-18281.06767,-14854.45724,-6798.847892,-17012.01478,16357.38283,-250.122204,-16578.0001,-758.8513643,13683.75964,-8228.438787,9791.023831,16700.96699,-23635.49769,-3092.417689,-3648.699826
30989.20035,-18523.07222,-14419.5087,-7319.895717,-17466.83035,15939.69072,-621.4891004,-17085.96905,-678.0148987,13179.11097,-8892.542814,9576.97181,16521.00909,-23635.36432,-3068.33136,-2928.521306
30989.22155,-18751.61515,-14039.6855,-7600.74013,-17743.30659,15692.62329,-992.8241194,-17427.97669,-494.8207998,12825.78135,-9375.636342,9529.582027,16321.64516,-23605.53965,-3174.970746,-2415.57915
30989.24275,-18950.47617,-13753.69238,-7653.312091,-17848.2743,15620.30033,-1321.23354,-17601.15522,-248.0842162,12643.48534,-9658.421039,9628.717799,16136.42504,-23563.70527,-3378.625366,-2131.191636
30989.26395,-19099.09174,-13594.54031,-7497.021499,-17790.33279,15716.6646,-1564.542866,-17604.06787,19.93216571,12642.27916,-9725.694431,9845.857003,15994.41245,-23522.45921,-3640.160668,-2089.469125
30989.28515,-19173.60523,-13587.77905,-7157.593276,-17579.2636,15965.85414,-1683.554891,-17436.66552,265.8268641,12822.06165,-9567.052363,10145.67612,15918.5792,-23488.57607,-3917.16543,-2296.664173
30989.30635,-19148.14614,-13750.11089,-6665.736175,-17225.53917,16343.01435,-1644.154322,-17100.32051,447.3679053,13172.5443,-9177.483577,10487.90916,15924.5718,-23462.64441,-4166.200123,-2750.792429
30989.32755,-18996.33189,-14088.43901,-6055.500185,-16739.82417,16815.6636,-1419.243097,-16597.83966,525.850863,13673.79759,-8557.74036,10829.58208,16019.85767,-23439.07813,-4345.217277,-3441.660672
30989.34875,-18692.80664,-14599.51276,-5362.510065,-16132.52903,17345.47771,-990.2339022,-15933.44687,468.197946,14297.35002,-7714.411476,11127.35775,16203.39327,-23406.52733,-4415.84714,-4351.337063
30989.36996,-18214.80393,-15270.08035,-4622.221504,-15413.49938,17890.34649,-348.1365388,-15112.81793,248.7571844,15007.69397,-6659.816632,11339.87562,16465.76802,-23348.65374,-4345.478257,-5454.910127
30989.39116,-17543.58234,-16077.64238,-3868.160454,-14591.73694,18406.69095,505.9113659,-14143.03195,-149.3129821,15764.23758,-5411.558824,11430.01193,16789.85261,-23245.21939,-4109.027905,-6721.67589
30989.41236,-16665.87134,-16991.4982,-3130.511232,-13675.44991,18851.72769,1560.423486,-13032.77102,-733.0329915,16523.33378,-3992.180097,11366.88801,17151.81231,-23073.46358,-3690.3665,-8116.257546
30989.43356,-15574.80755,-17974.574,-2434.606633,-12671.87219,19185.92213,2794.233546,-11792.10216,-1499.274401,17240.79897,-2428.095374,11127.59713,17522.64959,-22809.62898,-3083.175695,-9600.458361
30989.45476,-14270.82092,-18985.2997,-1800.011456,-11587.50913,19375.0719,4177.359608,-10432.61367,-2434.839864,17874.17636,-748.8419444,10698.46133,17869.93761,-22430.62777,-2291.357135,-11134.74648
30989.47596,-12761.80943,-19980.03495,-1239.733504,-10428.14863,19392.19887,5672.724177,-8967.12119,-3517.332852,18385.12255,1014.29177,10075.70628,18159.8703,-21915.61285,-1328.691916,-12680.24337
30989.49716,-11063.53579,-20915.15175,-760.1091031,-9199.449181,19218.96622,7237.621763,-7409.971063,-4716.102409,18741.28455,2828.928761,9265.795191,18359.25171,-21247.63369,-218.323574,-14199.94805
30989.51837,-9199.057495,-21749.56758,-360.796049,-7907.098817,18846.71744,8826.093166,-5776.704423,-5994.04744,18918.13646,4663.028815,8285.022958,18437.62797,-20414.94767,1008.613598,-15660.5093
30989.53957,-7198.19937,-22446.86907,-35.32043563,-6557.334534,18276.97672,10391.06245,-4084.101733,-7309.483853,18900.24392,6485.7727,7158.736712,18369.21022,-19412.21736,2314.546475,-17033.34149
30989.56077,-5096.268997,-22977.37119,228.1190534,-5157.170843,17521.32178,11886.88042,-2349.824465,-8618.541151,18682.07996,8268.764552,5919.853711,18134.57619,-18241.19775,3657.632456,-18295.79041
30989.58197,-2932.892763,-23319.63036,445.4609168,-3714.882703,16600.79325,13271.4409,-592.3803079,-9877.398889,18268.26505,9986.689326,4607.183051,17722.01618,-16911.2312,4993.892626,-19431.64836
30989.60317,-750.5749529,-23461.60515,635.3943935,-2240.391647,15544.83483,14508.19897,1169.00454,-11044.58312,17673.33063,11617.8881,3263.418592,17128.52632,-15439.3583,6279.506655,-20431.413
30989.62437,1407.294185,-23401.33659,817.8491439,-745.3033429,14389.58288,15568.11648,2914.86472,-12083.35439,16920.83628,13145.0262,1932.671314,16360.22809,-13849.74954,7473.339343,-21292.35943
30989.64557,3497.778578,-23147.03614,1012.353625,756.6709467,13176.12979,16430.80446,4625.421104,-12963.46645,16042.18656,14555.00171,658.3534602,15432.48417,-12173.22309,8538.911364,-22017.922
30989.66677,5480.665126,-22716.60327,1236.510392,2250.076977,11948.02151,17085.668,6281.30377,-13663.02786,15074.70312,15839.31146,-519.4766949,14369.1769,-10445.70159,9446.638308,-22617.13734
30989.68798,7319.503741,-22136.70623,1504.4897,3717.417631,10749.23532,17532.03557,7863.379317,-14169.4213,14059.80234,16993.42968,-1565.918183,13201.96128,-8707.226671,10175.11769,-23103.39209
30989.70918,8983.205858,-21441.37086,1825.776007,5139.49287,9621.730037,17779.12818,9353.183624,-14480.08861,13040.69006,18016.51409,-2453.219604,11968.82894,-7000.19113,10712.39458,-23493.24349
30989.73038,10447.42069,-20670.03967,2204.229046,6495.947161,8603.033678,17845.4085,10733.41464,-14602.69481,12059.85692,18910.94176,-3162.384575,10712.17156,-5367.293026,11056.66404,-23805.05419
30989.75158,11695.08159,-19865.53239,2637.392496,7765.506647,7724.406735,17757.35365,11987.96739,-14554.63254,11156.91303,19681.4053,-3684.03097,9476.942332,-3849.942864,11216.25194,-24057.44366
30989.76293,12270.54105,-19436.42596,2888.919369,8402.012327,7320.003129,17658.00615,12602.86364,-14467.53535,10717.74523,20045.09024,-3886.10438,8840.19177,-3098.504785,11231.68502,-24174.29534
