COMPASS_1_1.A1ModJulian	COMPASS_5_1.Hellas_Planitia_GS.X	COMPASS_5_1.Hellas_Planitia_GS.Y	COMPASS_5_1.Hellas_Planitia_GS.Z	COMPASS_5_1.Valles_Marineris_GS.X	COMPASS_5_1.Valles_Marineris_GS.Y	COMPASS_5_1.Valles_Marineris_GS.Z	COMPASS_5_1.Schiaparelli_Crater_GS.X	COMPASS_5_1.Schiaparelli_Crater_GS.Y	COMPASS_5_1.Schiaparelli_Crater_GS.Z	COMPASS_5_1.Mawrth_Vallis_GS.X	COMPASS_5_1.Mawrth_Vallis_GS.Y	COMPASS_5_1.Mawrth_Vallis_GS.Z	COMPASS_5_1.Arcadia_Planitia_GS.X	COMPASS_5_1.Arcadia_Planitia_GS.Y	COMPASS_5_1.Arcadia_Planitia_GS.Z
30988.69151	3180.124393	3881.484836	-26681.1244	-14794.95447	-18310.0287	172.2883493	-12783.73394	-13231.24767	-18518.19812	-13986.79995	-19199.79305	-1555.457157	-774.2470482	16034.92724	14195.93815
30988.71271	1957.433655	4083.577568	-26779.95516	-15590.2129	-17779.55515	-622.5345736	-13760.88177	-12500.4374	-18280.12228	-14946.35946	-18440.19844	-1336.726237	-1514.31882	15260.08681	14826.41235
30988.73392	904.5770763	4124.300529	-26836.05102	-16280.45944	-17233.18511	-1204.214535	-14588.3602	-11932.68187	-17954.16957	-15699.81538	-17766.07627	-1034.77336	-2234.666558	14627.18238	15266.68862
30988.75512	51.33978936	4030.338922	-26868.83757	-16856.31354	-16714.34159	-1574.499654	-15255.50571	-11540.04933	-17581.77975	-16250.36011	-17211.65938	-677.7859109	-2901.144947	14156.9984	15536.22748
30988.77632	-578.7719299	3835.585206	-26893.65474	-17307.7472	-16264.19457	-1745.265538	-15753.41465	-11324.49053	-17206.00486	-16605.79242	-16803.85012	-299.7050255	-3478.142644	13860.7656	15658.31541
30988.79753	-969.318755	3579.310165	-26920.7146	-17624.16489	-15919.58169	-1737.665298	-16074.92132	-11277.86958	-16869.26179	-16777.64315	-16560.93736	61.39976841	-3930.117543	13739.70935	15658.4865
30988.81873	-1111.832249	3303.988192	-26954.40894	-17794.89056	-15710.89345	-1580.982318	-16214.90653	-11382.34294	-16610.92663	-16780.4534	-16491.49496	365.4021533	-4223.530133	13784.90061	15563.01715
30988.83993	-1006.080983	3053.012333	-26992.97395	-17809.54911	-15660.48543	-1310.975595	-16170.36525	-11611.36439	-16465.23957	-16630.80442	-16593.97646	572.1923773	-4328.491905	13977.78743	15397.37545
30988.86114	-660.0748385	2868.31467	-27028.54902	-17658.6015	-15781.43371	-967.9225424	-15940.54018	-11931.12297	-16459.41259	-16346.37909	-16856.77769	643.863899	-4220.389475	14291.19206	15184.79495
30988.88234	-89.65284815	2788.077406	-27047.62094	-17333.89251	-16076.81607	-594.4304593	-15526.99193	-12302.38379	-16612.14194	-15945.02284	-17258.86434	546.7943988	-3881.249243	14690.78903	14945.02597
30988.90354	682.298101	2844.638317	-27031.83343	-16829.20417	-16539.53526	-233.1310252	-14933.62413	-12682.63275	-16932.58229	-15443.86551	-17770.91643	253.5357286	-3300.800797	15136.97961	14693.33128
30988.92475	1627.045415	3062.745706	-26959.10547	-16140.70823	-17152.76226	75.63049756	-14166.58154	-13028.42841	-17419.90016	-14858.49836	-18356.98191	-255.659937	-2477.084679	15587.09399	14439.76378
30988.94595	2711.177952	3458.173039	-26805.01897	-15267.56989	-17890.71945	295.8517695	-13234.33781	-13297.68178	-18063.22981	-14202.48971	-18976.30094	-991.5575983	-1416.906179	15997.6076	14188.86757
30988.96715	3898.374822	4036.887813	-26544.362	-14212.18025	-18720.20258	397.8306155	-12147.41146	-13452.03062	-18842.3683	-13486.82406	-19585.64757	-1955.304776	-135.5324077	16326.61197	13939.61542
30988.98835	5150.912702	4794.667745	-26152.79458	-12980.55245	-19602.26909	359.6437625	-10918.34195	-13458.87887	-19728.7925	-12719.77556	-20141.57963	-3138.090782	1343.700967	16536.02499	13685.80167
30989.00955	6431.407163	5717.316634	-25608.50069	-11582.43858	-20494.37415	168.2565923	-9561.457583	-13293.20194	-20687.23856	-11906.86326	-20602.83178	-4521.428394	2990.354491	16593.69524	13416.7121
30989.03075	7704.449938	6781.423054	-24893.74352	-10031.32712	-21352.6789	-179.8876112	-8092.637167	-12938.91717	-21677.636	-11051.03884	-20932.56172	-6077.92475	4768.166871	16475.15777	13118.09829
30989.05195	8938.171245	7955.699455	-23996.16849	-8344.177688	-22134.47145	-678.8479968	-6528.939785	-12389.72087	-22657.36462	-10153.00568	-21100.35498	-7772.627121	6636.737026	16164.93949	12773.36007
30989.07315	10105.26841	9202.465097	-22910.05134	-6541.417502	-22800.32541	-1313.580242	-4888.594509	-11649.51548	-23583.40683	-9211.918886	-21083.82549	-9564.350658	8552.944156	15657.43814	12364.9688
30989.09435	11184.12235	10479.7766	-21637.02529	-4646.357201	-23316.33435	-2060.926922	-3190.556502	-10732.19389	-24414.81157	-8225.968757	-20869.88746	-11407.76561	10472.9912	14957.24465	11875.89391
30989.11555	12159.40246	11743.6521	-20186.52762	-2684.694622	-23655.92967	-2891.017895	-1454.259938	-9660.92174	-25114.91607	-7193.169358	-20455.47293	-13255.4891	12354.22186	14078.92129	11291.0731
30989.13675	13022.42534	12950.55339	-18575.66024	-683.6768945	-23801.33346	-3769.140162	300.8391899	-8466.785541	-25653.41279	-6112.052691	-19847.64968	-15060.49618	14157.08047	13046.12934	10598.71875
30989.15795	13770.93596	14059.5764	-16828.92944	1328.408821	-23744.44889	-4657.702991	2055.353912	-7187.224779	-26007.91389	-4982.552915	-19063.26084	-16778.12044	15846.501	11890.43425	9791.565849
30989.17915	14408.60639	15034.55047	-14977.6784	3322.781634	-23487.3498	-5518.345513	3790.043139	-5864.181298	-26165.19595	-3806.85026	-18128.14831	-18367.9683	17393.11101	10649.76599	8867.94896
30989.20035	14944.44511	15846.25729	-13058.48067	5271.466133	-23042.13996	-6314.415835	5486.509144	-4541.513393	-26122.02479	-2589.677544	-17075.55137	-19796.19843	18774.70289	9366.077507	7832.256538
30989.22155	15391.55983	16473.73217	-11112.17941	7147.513031	-22430.34889	-7012.903208	7126.948559	-3262.980205	-25885.30493	-1339.082197	-15944.54914	-21036.58954	19976.47977	8083.405657	6695.502324
30989.24275	15765.97535	16905.5287	-9181.972788	8925.966506	-21681.74898	-7586.51828	8694.570755	-2069.712878	-25471.77553	-66.54319972	-14777.84054	-22071.85202	20991.54353	6845.340423	5475.185617
30989.26395	16085.20936	17140.30264	-7311.568743	10584.48854	-20832.7111	-8015.330337	10173.76211	-997.9961825	-24907.10155	1212.987068	-13619.41721	-22894.22549	21820.73761	5692.665031	4194.866495
30989.28515	16366.79351	17186.82974	-5543.313331	12103.8531	-19924.20841	-8287.976268	11550.2048	-77.33886077	-24224.4763	2481.253679	-12512.18521	-23505.55085	22472.07574	4661.172786	2883.392514
30989.30635	16626.77721	17063.51146	-3916.726434	13468.01705	-18999.78731	-8402.371197	12810.69491	670.9217217	-23462.99444	3716.815552	-11495.87884	-23916.75892	22959.71506	3779.953431	1574.101026
30989.32755	16878.4495	16797.41247	-2466.470641	14664.65874	-18103.0608	-8366.043305	13943.47939	1234.954721	-22665.4635	4895.852141	-10604.71089	-24147.15401	23302.90112	3069.623207	303.2573005
30989.34875	17131.18201	16422.75054	-1220.946282	15685.20724	-17275.36461	-8195.819935	14938.25123	1613.010185	-21876.10981	5992.886516	-9865.569929	-24223.06469	23524.47746	2541.271753	-891.4497293
30989.36996	17389.52407	15979.04392	-201.2154703	16524.71019	-16553.57734	-7917.027824	15786.10484	1813.458175	-21138.25348	6981.612584	-9296.633403	-24176.17016	23649.26087	2195.924768	-1972.482414
30989.39116	17652.63692	15508.93616	579.8714601	17181.69424	-15968.08693	-7562.204768	16479.60105	1854.331537	-20491.94174	7835.955169	-8906.36281	-24041.58157	23702.3871	2024.483594	-2904.207698
30989.41236	17913.9996	15055.97092	1117.937837	17657.72295	-15541.26446	-7169.49288	17012.6323	1762.328066	-19971.92595	8530.951197	-8693.13266	-23855.79459	23707.66563	2008.264491	-3654.349321
30989.43356	18161.58852	14662.11155	1417.286639	17957.15537	-15286.10672	-6780.558516	17380.59776	1571.369108	-19605.63197	9044.016896	-8645.224603	-23654.53955	23686.07916	2119.972864	-4195.727605
30989.45476	18378.31342	14365.51969	1490.37218	18086.56355	-15205.61944	-6438.428079	17580.2983	1320.735781	-19411.77495	9355.822687	-8741.532181	-23470.74643	23654.461	2325.22538	-4507.41593
30989.47596	18542.86219	14198.42844	1357.006646	18054.2242	-15292.64965	-6185.125776	17609.96852	1052.879888	-19399.32322	9451.236922	-8952.736983	-23332.64935	23624.45807	2584.466068	-4575.798943
30989.49716	18630.73524	14185.47007	1043.192768	17869.53959	-15530.30221	-6059.500955	17469.2229	811.1779073	-19567.07174	9319.976681	-9242.88364	-23262.26179	23601.84339	2855.067906	-4395.155749
30989.51837	18615.60987	14342.27931	579.7138529	17542.53755	-15892.84375	-6095.052526	17159.10146	637.5232549	-19903.67146	8957.214355	-9571.354432	-23274.13834	23586.18699	3093.691148	-3968.020591
30989.53957	18470.82119	14674.63608	0.529965553	17083.40856	-16347.08315	-6318.090438	16682.09623	570.0584127	-20388.22617	8363.919699	-9895.060214	-23374.61113	23570.92574	3258.626583	-3305.116254
30989.56077	18170.91764	15178.17272	-659.0336389	16502.0483	-16854.22663	-6746.273995	16042.11912	641.0764508	-20991.46838	7546.890477	-10170.82924	-23561.50714	23543.8169	3312.096949	-2424.820021
30989.58197	17693.20777	15838.59713	-1364.014181	15807.76383	-17371.95319	-7387.595271	15244.53817	875.2818688	-21677.30884	6518.617344	-10357.72352	-23824.35613	23487.75391	3222.288247	-1352.366744
30989.60317	17019.26518	16632.4057	-2081.464184	15009.11075	-17856.68283	-8239.801583	14296.25042	1288.407818	-22404.73064	5296.966228	-10419.26728	-24145.05238	23381.90179	2965.107273	-118.7872173
30989.62437	16136.1395	17528.24248	-2782.082265	14113.69618	-18266.01009	-9290.508079	13205.57302	1886.389244	-23130.08655	3904.412791	-10325.45357	-24499.02144	23203.06922	2525.480841	1240.641962
30989.64557	15037.54304	18488.43252	-3441.371559	13128.35878	-18560.92461	-10517.56843	11982.43325	2664.932031	-23809.30797	2367.482872	-10054.38583	-24856.66678	22927.29422	1898.252315	2687.733531
30989.66677	13724.33442	19471.24162	-4040.798144	12059.05955	-18708.01959	-11890.41404	10638.05776	3609.896325	-24400.44236	715.4258565	-9593.435442	-25185.26258	22531.43025	1088.348318	4183.424033
30989.68798	12205.17663	20432.87517	-4568.23687	10911.36556	-18681.21863	-13371.24195	9185.251392	4697.852408	-24865.7125	-1020.445393	-8939.99694	-25450.85667	21994.8483	110.6803584	5689.085437
30989.70918	10496.53675	21329.90702	-5018.279246	9690.715628	-18463.2712	-14916.93505	7638.288086	5897.332949	-25173.61745	-2807.944322	-8101.690954	-25620.40061	21301.00323	-1010.628679	7168.240452
30989.73038	8622.082561	22121.75147	-5392.14025	8402.621499	-18046.6776	-16481.42586	6012.613357	7170.678844	-25300.66114	-4615.37085	-7095.862789	-25663.84305	20438.70464	-2243.679604	8588.238604
30989.75158	6612.197172	22772.71401	-5697.041775	7053.251177	-17434.1311	-18017.76663	4324.963523	8475.881556	-25232.54089	-6412.294187	-5948.780945	-25556.01814	19403.31084	-3550.340129	9921.263137
30989.76293	5492.755636	23052.99665	-5836.061861	6308.060679	-17029.68286	-18812.84337	3402.082196	9172.486384	-25113.94047	-7360.153819	-5288.059506	-25429.35486	18778.43858	-4265.590595	10591.3271
