COMPASS_1_1.A1ModJulian,COMPASS_2_1.Hellas_Planitia_GS.X,COMPASS_2_1.Hellas_Planitia_GS.Y,COMPASS_2_1.Hellas_Planitia_GS.Z,COMPASS_2_1.Valles_Marineris_GS.X,COMPASS_2_1.Valles_Marineris_GS.Y,COMPASS_2_1.Valles_Marineris_GS.Z,COMPASS_2_1.Schiaparelli_Crater_GS.X,COMPASS_2_1.Schiaparelli_Crater_GS.Y,COMPASS_2_1.Schiaparelli_Crater_GS.Z,COMPASS_2_1.Mawrth_Vallis_GS.X,COMPASS_2_1.Mawrth_Vallis_GS.Y,COMPASS_2_1.Mawrth_Vallis_GS.Z,COMPASS_2_1.Arcadia_Planitia_GS.X,COMPASS_2_1.Arcadia_Planitia_GS.Y,COMPASS_2_1.Arcadia_Planitia_GS.Z
30988.96715,-18605.15267,-14793.69685,-2240.465493,-13761.86249,19332.542,-1463.592844,-13821.94441,2154.914612,15875.03732,-5634.573065,13357.76032,15501.87381,-22728.78936,-6379.978312,-6691.297099
30988.98835,-17743.14743,-15737.90209,-1427.292408,-12804.60048,19849.63886,-409.0373337,-12675.0052,1606.61513,16699.49179,-4166.223175,13360.45367,15875.72991,-22570.39683,-6009.554034,-8151.956093
30989.00955,-16672.79022,-16761.08507,-656.1730446,-11765.39947,20263.80891,830.2033421,-11401.99965,872.5884589,17491.86465,-2552.683106,13190.05691,16268.981,-22330.07756,-5449.562099,-9706.256166
30989.03075,-15393.24971,-17822.48877,51.45755853,-10651.55662,20539.40638,2225.89061,-10014.82825,-36.24729543,18209.02285,-823.4783449,12830.65509,16650.06371,-21984.86089,-4701.53623,-11314.3064
30989.05195,-13911.11192,-18878.7027,680.6238879,-9469.574024,20647.60701,3742.261394,-8526.622332,-1099.515893,18811.41277,989.8479564,12276.1365,16985.51481,-21513.61114,-3777.028015,-12936.45892
30989.07315,-12240.74548,-19885.81393,1223.068682,-8225.632291,20567.9332,5337.537061,-6951.931572,-2288.299941,19265.04798,2854.536368,11530.6103,17241.97381,-20898.67293,-2697.13959,-14534.68776
30989.09435,-10403.92396,-20801.89324,1677.324352,-6925.811141,20289.4177,6966.142875,-5306.48859,-3566.773914,19543.40835,4737.92907,10608.17909,17388.31382,-20127.26973,-1491.333659,-16074.30848
30989.11555,-8429.241959,-21589.23229,2048.289027,-5576.504204,19811.20877,8580.94119,-3607.134584,-4894.096505,19628.83254,6608.514763,9532.210126,17397.61698,-19192.70883,-195.8831732,-17525.27042
30989.13675,-6350.939964,-22216.43892,2346.483494,-4184.676986,19142.56291,10135.73281,-1871.504485,-6226.732246,19513.4314,8437.11098,8333.972203,17248.92589,-18095.15468,1148.203416,-18863.34867
30989.15795,-4207.831879,-22660.01371,2586.915366,-2758.378797,18302.37454,11587.36477,-118.0276528,-7520.643175,19199.43801,10197.52052,7051.058765,16928.66082,-16842.21748,2497.247625,-20070.70382
30989.17915,-2042.038321,-22905.60753,2787.735092,-1307.225269,17318.2941,12897.72569,1634.092949,-8733.521802,18699.13265,11867.05677,5725.529397,16431.74312,-15449.24078,3807.098112,-21136.16813
30989.20035,103.2512442,-22948.89204,2968.785086,157.723201,16225.01589,14035.96498,3365.576897,-9827.391009,18034.0511,13427.49096,4401.317024,15762.09641,-13938.67579,5035.846883,-22055.5646
30989.22155,2184.960379,-22795.70745,3149.944927,1623.419151,15062.65601,14979.60274,5056.861663,-10770.31918,17233.90134,14864.8715,3122.20929,14932.8691,-12339.75313,6145.734659,-22831.05978
30989.24275,4162.16339,-22461.7907,3349.565523,3074.972393,13874.46991,15715.73284,6688.616565,-11538.30387,16334.87077,16169.79691,1929.318046,13965.98717,-10687.25286,7105.358977,-23470.62568
30989.26395,5997.748861,-21971.88539,3582.976412,4495.743117,12704.49725,16241.50502,8242.047077,-12116.54192,15377.60577,17337.23059,858.8624293,12891.23825,-9020.100473,7891.35113,-23987.03747
30989.28515,7659.872345,-21358.3594,3861.188476,5867.551991,11595.18395,16564.0496,9699.18797,-12500.17755,14404.96262,18366.09436,-59.75679384,11744.91864,-7379.730788,8489.592249,-24396.62926
30989.30635,9122.834006,-20659.5763,4189.791644,7170.729461,10585.32217,16699.85212,11042.90149,-12694.47441,13459.86084,19258.49862,-805.3469749,10568.3794,-5808.639867,8895.841723,-24717.82913
30989.32755,10368.31763,-19917.72936,4568.265495,8384.812087,9707.74996,16673.79096,12257.43967,-12714.6236,12582.76346,20019.24952,-1366.250547,9405.858844,-4348.22311,9116.095979,-24969.781
30989.34875,11385.86579,-19176.54989,4989.619941,9489.03762,8987.625483,16517.59374,13328.65376,-12584.86352,11809.4889,20655.0004,-1740.90985,8302.345328,-3036.982238,9166.20027,-25170.84764
30989.36996,12172.96312,-18478.98032,5440.40303,10462.88,8441.133877,16267.97638,14244.15166,-12337.14651,11169.30864,21173.35596,-1937.895977,7301.428317,-1908.893947,9070.956128,-25337.20943
30989.39116,12734.86417,-17864.80814,5901.149403,11286.76581,8074.592135,15964.51831,14993.55442,-12009.38152,10683.31162,21582.06405,-1975.440473,6443.071987,-991.8245994,8862.758421,-25481.65668
30989.41236,13083.894,-17368.63155,6347.080137,11942.58358,7884.189992,15647.47363,15568.5085,-11643.43471,10363.34602,21888.14864,-1880.427447,5761.784967,-306.4767293,8579.869753,-25612.57479
30989.43356,13238.67484,-17017.83057,6749.33977,12414.55137,7856.108519,15355.43067,15962.99561,-11282.7747,10211.24234,22097.32989,-1686.941354,5284.671157,134.7380176,8264.290424,-25733.28305
30989.45476,13222.83536,-16831.16758,7076.334593,12689.70907,7967.335994,15123.18885,16173.29543,-10970.14594,10218.78016,22213.42087,-1434.394947,5030.185853,328.0641377,7959.492817,-25841.6482
30989.47596,13063.58588,-16817.74141,7295.39353,12758.49815,8186.950186,14979.78332,16198.04611,-10745.18636,10368.13902,22237.98096,-1165.332816,5007.167396,278.5125701,7707.99858,-25930.09461
30989.49716,12790.16836,-16976.54718,7374.394376,12615.11285,8477.776443,14946.94599,16038.1644,-10642.35474,10632.86726,22170.11299,-923.1809679,5214.46903,-0.533811632,7549.145674,-25985.91948
30989.51837,12432.252,-17296.49547,7283.564046,12257.8547,8798.431399,15037.87557,15696.82163,-10688.99642,10979.32193,22006.52132,-749.8361085,5640.978701,-488.0210988,7516.890128,-25991.99405
30989.53957,12018.38798,-17756.99919,6997.146332,11689.30737,9105.555835,15256.53221,15179.35512,-10903.85519,11368.483,21741.76,-683.3976732,6266.174343,-1156.29914,7637.96261,-25927.74357
30989.56077,11574.51413,-18329.13728,6494.889102,10916.28819,9356.217085,15597.47005,14493.07632,-11296.06021,11758.13021,21368.63922,-756.071747,7061.238919,-1972.594296,7930.410099,-25770.37456
30989.58197,11122.73955,-18977.19744,5763.302746,9949.723757,9510.213123,16046.17848,13647.12449,-11864.62571,12105.1167,20878.83166,-992.436567,7990.497265,-2900.597661,8402.618066,-25496.27562
30989.60317,10680.38524,-19660.56699,4796.671781,8804.427454,9532.264282,16579.89827,12652.33729,-12598.44273,12367.71465,20263.63922,-1408.066314,9013.158917,-3902.168958,9052.797993,-25082.55145
30989.62437,10259.25383,-20336.02099,3597.523127,7498.528316,9393.950837,17169.00276,11520.9211,-13476.95298,12507.94457,19514.73767,-2008.713052,10085.50086,-4939.279038,9869.142486,-24508.503
30989.64557,9865.391088,-20959.93857,2177.008283,6053.156225,9075.276983,17778.60093,10266.43766,-14471.10071,12493.62678,18625.16624,-2789.885175,11162.85698,-5975.581403,10830.31483,-23757.17846
30989.66677,9499.021176,-21490.82767,554.3383198,4491.457345,8565.714687,18370.69115,8903.286459,-15545.12307,12300.17716,17589.97055,-3737.24194,12202.09372,-6978.297771,11906.80704,-22816.51255
30989.68798,9155.050007,-21891.40102,-1243.494787,2838.271839,7864.858292,18906.18816,7446.820373,-16658.21708,11911.96676,16407.21801,-4827.159392,13163.42376,-7919.335649,13062.27759,-21680.5924
30989.70918,8823.755993,-22130.67854,-3182.772759,1119.337419,6982.505627,19347.24002,5913.090846,-17766.78458,11323.273,15078.66641,-6027.993346,14012.39782,-8776.478928,14255.53729,-20350.46263
30989.73038,8491.760468,-22185.71136,-5224.659137,-639.6728209,5938.032902,19659.50485,4318.454177,-18826.93481,10538.56605,13610.11915,-7301.935025,14721.61652,-9534.260373,15442.92804,-18834.40851
30989.75158,8143.322297,-22042.78579,-7326.506885,-2413.577078,4759.490598,19814.10937,2679.639335,-19796.67948,9572.397315,12011.96983,-8606.861323,15271.78644,-10184.18481,16580.49134,-17148.24458
30989.76293,7944.201543,-21883.20426,-8461.003873,-3361.041127,4085.392663,19824.23875,1789.932548,-20265.36999,8988.488255,11108.10886,-9302.932524,15496.99518,-10487.02367,17154.37422,-16183.28561
