COMPASS_1_1.A1ModJulian,COMPASS_5_2.Hellas_Planitia_GS.X,COMPASS_5_2.Hellas_Planitia_GS.Y,COMPASS_5_2.Hellas_Planitia_GS.Z,COMPASS_5_2.Valles_Marineris_GS.X,COMPASS_5_2.Valles_Marineris_GS.Y,COMPASS_5_2.Valles_Marineris_GS.Z,COMPASS_5_2.Schiaparelli_Crater_GS.X,COMPASS_5_2.Schiaparelli_Crater_GS.Y,COMPASS_5_2.Schiaparelli_Crater_GS.Z,COMPASS_5_2.Mawrth_Vallis_GS.X,COMPASS_5_2.Mawrth_Vallis_GS.Y,COMPASS_5_2.Mawrth_Vallis_GS.Z,COMPASS_5_2.Arcadia_Planitia_GS.X,COMPASS_5_2.Arcadia_Planitia_GS.Y,COMPASS_5_2.Arcadia_Planitia_GS.Z
30989.47596,2380.983478,-17788.91632,-19057.96439,-13985.32296,-1489.181822,15817.13057,-9206.580743,-21076.20133,2789.503726,-873.165824,-13265.53767,16365.89028,-14140.6045,19163.22918,-4240.756142
30989.49716,1574.715271,-16725.0045,-20282.9729,-15194.05704,-2357.494865,14783.87503,-10577.79371,-20731.70751,1656.489333,-2609.676523,-13607.25961,15978.10256,-14277.91163,19055.74124,-2437.366082
30989.51837,720.8477068,-15698.57756,-21294.91075,-16279.36849,-3046.48977,13709.60999,-11846.14998,-20257.05077,670.2674227,-4230.003297,-13760.60809,15581.00598,-14422.70539,18790.69519,-789.5051483
30989.53957,-159.375785,-14750.43117,-22096.10552,-17238.13933,-3547.854404,12639.52587,-12998.76781,-19689.34485,-145.1282966,-5704.667758,-13742.10092,15205.89233,-14588.27555,18399.31598,671.6919208
30989.56077,-1039.68263,-13916.39486,-22696.39919,-18068.76852,-3863.477508,11619.06206,-14023.73174,-19069.97766,-775.0032124,-7007.553157,-13577.13999,14880.02929,-14782.84977,17918.99626,1921.629135
30989.58197,-1889.723629,-13225.50618,-23112.13062,-18770.6234,-4005.254259,10691.68481,-14910.06986,-18442.4082,-1214.651705,-8116.65688,-13298.6004,14625.0114,-15008.78124,17391.28439,2943.003034
30989.60317,-2676.332085,-12698.46743,-23364.91947,-19343.5904,-3994.441417,9896.689958,-15647.84203,-17849.84478,-1469.57471,-9014.807681,-12945.06827,14455.4087,-15262.09356,16859.66248,3726.352202
30989.62437,-3365.131784,-12346.45478,-23480.2489,-19787.76354,-3860.498818,9267.064348,-16228.37183,-17332.82098,-1555.192114,-9690.345551,-12558.69724,14377.78899,-15532.45866,16367.11486,4270.372761
30989.64557,-3922.013626,-12170.61361,-23485.8004,-20103.00485,-3639.483888,8827.924687,-16644.24314,-16927.10195,-1495.934637,-10137.27784,-12182.97875,14390.25766,-15803.48715,15953.88855,4581.589552
30989.66677,-4314.950598,-12161.93791,-23409.78387,-20288.79091,-3372.043122,8595.089508,-16889.56296,-16661.62954,-1323.900243,-10355.50019,-11860.2827,14482.45047,-16053.5131,15655.19534,4673.907689
30989.68798,-4515.438338,-12301.83009,-23279.26369,-20343.96238,-3101.249883,8574.40607,-16959.96602,-16557.07184,-1077.097145,-10350.48567,-11629.65576,14636.03024,-16256.57586,15499.41831,4567.607613
30989.70918,-4500.062798,-12563.05814,-23118.63039,-20266.74428,-2870.246104,8761.366424,-16852.82616,-16624.62409,-797.3878322,-10132.98606,-11524.64403,14825.62457,-16383.79406,15506.49759,4288.242314
30989.73038,-4251.763966,-12911.28242,-22948.22447,-20054.80835,-2719.84615,9141.384396,-16567.36096,-16865.40282,-528.1558347,-9718.390857,-11571.43913,15020.23103,-16404.94857,15686.83703,3865.18107
30989.75158,-3760.801343,-13306.9004,-22783.28422,-19705.4593,-2686.34131,9690.56181,-16104.7373,-17270.38288,-311.9761525,-9125.958503,-11787.4677,15184.90868,-16290.14976,16040.742,3330.077656
30989.76293,-3397.264281,-13523.41879,-22700.73286,-19460.97392,-2727.097656,10043.29394,-15785.26859,-17548.56573,-231.9250425,-8743.307137,-11975.76144,15247.97639,-16163.0168,16298.539,3008.780196
