COMPASS_1_1.A1ModJulian	COMPASS_4_2.Hellas_Planitia_GS.X	COMPASS_4_2.Hellas_Planitia_GS.Y	COMPASS_4_2.Hellas_Planitia_GS.Z	COMPASS_4_2.Valles_Marineris_GS.X	COMPASS_4_2.Valles_Marineris_GS.Y	COMPASS_4_2.Valles_Marineris_GS.Z	COMPASS_4_2.Schiaparelli_Crater_GS.X	COMPASS_4_2.Schiaparelli_Crater_GS.Y	COMPASS_4_2.Schiaparelli_Crater_GS.Z	COMPASS_4_2.Mawrth_Vallis_GS.X	COMPASS_4_2.Mawrth_Vallis_GS.Y	COMPASS_4_2.Mawrth_Vallis_GS.Z	COMPASS_4_2.Arcadia_Planitia_GS.X	COMPASS_4_2.Arcadia_Planitia_GS.Y	COMPASS_4_2.Arcadia_Planitia_GS.Z
30988.73392	13148.26479	-15856.36062	-15375.98717	-4099.089061	-6414.468181	19168.251	1390.269484	-23653.84833	-990.5195338	7799.953744	-17855.80712	10288.67892	-4442.996441	22600.1157	-9472.417784
30988.75512	14904.80259	-14730.45339	-14743.06567	-2295.680995	-7633.546906	19044.76748	3171.432032	-23576.48242	-2245.57183	8901.7852	-18573.33177	8549.481521	-2305.788629	22812.00391	-9848.087759
30988.77632	16508.44572	-13531.10508	-13995.17945	-485.761959	-8733.344007	18754.80046	4915.986186	-23303.85731	-3450.415309	9943.013181	-19101.9547	6758.994565	-198.1004451	22822.0434	-10204.44598
30988.79753	17939.0312	-12301.37166	-13137.0658	1305.694549	-9682.110961	18323.86774	6603.988283	-22853.15963	-4565.179265	10924.94481	-19431.86789	4963.960937	1835.791959	22638.26362	-10557.55338
30988.81873	19183.84262	-11085.3363	-12180.44991	3052.872964	-10456.13843	17783.81174	8216.46263	-22250.40272	-5555.139871	11849.92742	-19563.45889	3211.676029	3754.439413	22278.42868	-10921.86394
30988.83993	20237.50131	-9925.922378	-11144.02963	4729.507911	-11040.85955	17170.949	9735.413885	-21529.06621	-6392.436117	12720.38676	-19507.20517	1548.023322	5520.624449	21769.07688	-11308.84642
30988.86114	21101.81008	-8862.519995	-10052.9037	6309.705015	-11431.68174	16523.92104	11144.17686	-20728.27	-7057.659665	13538.10302	-19283.12591	15.2028293	7102.992091	21144.08186	-11725.86432
30988.88234	21785.13223	-7928.886914	-8937.685648	7768.653028	-11634.21024	15881.45384	12427.61284	-19890.66926	-7540.907303	14303.48533	-18919.69007	-1350.23318	8477.246496	20442.82447	-12175.2796
30988.90354	22301.47975	-7151.319284	-7833.254071	9083.37365	-11663.93507	15280.10418	13572.3158	-19060.13419	-7842.34042	15014.98945	-18452.26277	-2519.108237	9627.0496	19708.04874	-12653.87414
30988.92475	22669.34475	-6547.198277	-6777.152893	10233.49836	-11545.35224	14752.10057	14566.84109	-18279.30355	-7972.184616	15668.73635	-17921.12364	-3471.023553	10544.5706	18983.47479	-13152.65702
30988.94595	22910.21094	-6124.22624	-5808.153286	11201.58246	-11310.63134	14323.61325	15401.56063	-17587.4661	-7950.131914	16258.10048	-17369.39342	-4194.988883	11230.30797	18311.59995	-13656.86983
30988.96715	23047.15126	-5879.872074	-4964.2064	11973.88948	-10997.84283	14013.10855	16068.97539	-17018.2517	-7804.322176	16773.82018	-16840.57359	-4690.05527	11692.97609	17731.22849	-14146.57906
30988.98835	23103.23661	-5801.616307	-4280.810908	12540.58091	-10648.90437	13830.34722	16563.58214	-16597.93716	-7569.804005	17204.05292	-16376.26985	-4965.047563	11948.62073	17275.4854	-14597.40385
30989.00955	23100.07549	-5867.609402	-3789.23282	12896.01421	-10307.28862	13775.75831	16881.92004	-16343.98015	-7286.641655	17534.77941	-16013.9	-5038.000786	12019.58218	16969.97909	-14981.64917
30989.03075	23056.46601	-6047.876668	-3514.961854	13038.82022	-10015.64808	13840.37158	17022.52508	-16264.07786	-6997.732526	17750.36023	-15784.65681	-4935.068237	11933.11095	16831.41326	-15269.65069
30989.05195	22987.25428	-6305.985892	-3476.442026	12971.80748	-9813.479395	14006.29785	16985.84165	-16355.7743	-6746.45479	17834.24955	-15711.8168	-4688.996449	11719.74927	16866.69799	-15431.28669
30989.07315	22902.48606	-6600.995298	-3684.154642	12701.7258	-9735.023059	14247.67146	16774.11228	-16606.6027	-6574.360274	17769.80045	-15809.50933	-4337.338638	11411.64344	17072.59279	-15437.52065
30989.09435	22806.86411	-6889.702037	-4139.986896	12238.94335	-9807.353686	14532.06357	16391.29801	-16994.74213	-6518.869847	17541.21989	-16081.90592	-3920.410341	11040.79806	17435.85277	-15262.03828
30989.11555	22699.56032	-7128.998164	-4837.05829	11596.97732	-10048.89901	14822.27167	15842.96035	-17490.20316	-6611.224896	17134.51957	-16522.98739	-3479.131224	10637.39546	17933.94607	-14882.75649
30989.13675	22574.37462	-7278.241001	-5760.057768	10791.85239	-10468.46606	15078.41666	15136.06798	-18056.51457	-6874.791753	16538.38636	-17116.92161	-3052.821171	10228.22507	18536.33554	-14283.10705
30989.15795	22420.26033	-7301.42281	-6885.857838	9841.519808	-11064.75647	15260.13106	14278.90456	-18652.65648	-7323.79075	15745.04216	-17838.89146	-2677.216428	9835.43752	19206.0932	-13453.13294
30989.17915	22222.17994	-7169.155294	-8184.371669	8765.337038	-11826.32103	15328.82447	13281.0726	-19235.20909	-7962.408429	14751.0969	-18656.32382	-2382.689906	9475.596136	19901.80851	-12390.41798
30989.20035	21962.16766	-6860.272565	-9620.207681	7583.152755	-12732.33121	15249.9204	12153.14309	-19760.86171	-8784.664054	13557.88654	-19530.84064	-2192.665332	9158.939264	20580.00666	-11100.29563
30989.22155	21620.69329	-6363.018386	-11153.93884	6314.955697	-13753.50833	14994.82975	10906.80132	-20188.61333	-9774.542069	12172.08078	-20420.12806	-2122.608155	8889.225893	21197.32762	-9596.17886
30989.24275	21178.09159	-5675.700639	-12744.03237	4980.175272	-14853.78522	14542.66679	9554.628148	-20482.08544	-10906.88531	10605.70474	-21280.32962	-2179.342144	8663.828556	21712.97448	-7899.121488
30989.26395	20616.04439	-4806.766698	-14348.72828	3597.172344	-15992.27755	13881.50844	8109.97687	-20611.49154	-12148.75043	8875.989614	-22068.43231	-2360.924027	8474.266303	22090.92636	-6037.076708
30989.28515	19919.00594	-3774.313014	-15927.88181	2182.838089	-17125.50436	13009.1526	6586.853019	-20555.21995	-13461.18189	7004.975512	-22744.58223	-2657.026365	8307.088938	22301.86368	-4043.811481
30989.30635	19075.67887	-2605.328259	-17444.35369	752.6200777	-18209.50076	11933.58714	5000.139739	-20301.01916	-14801.00866	5019.319645	-23274.10025	-3049.702164	8145.084684	22324.71345	-1957.991414
30989.32755	18080.06575	-1334.101734	-18865.81601	-679.8585113	-19202.3934	10672.64036	3365.262723	-19846.70385	-16123.35212	2949.220157	-23629.50663	-3514.66658	7968.656035	22147.87335	178.6924643
30989.34875	16932.33669	-0.380739581	-20165.94791	-2102.782394	-20066.62764	9253.195586	1698.127708	-19200.25027	-17383.98499	827.4936628	-23791.97043	-4022.917346	7757.382973	21769.81022	2323.18975
30989.36996	15639.4407	1352.692666	-21325.24946	-3505.9541	-20770.93017	7710.005748	15.12468637	-18379.39486	-18541.59676	-1311.371283	-23752.30273	-4542.58165	7491.647866	21199.15399	4432.716733
30989.39116	14215.21958	2680.985246	-22331.63654	-4880.678895	-21292.03401	6083.917045	-1667.085026	-17410.62948	-19560.04954	-3432.495975	-23511.44792	-5040.980017	7154.195635	20454.19801	6466.616563
30989.41236	12680.52513	3941.48146	-23180.36131	-6219.199175	-21615.82941	4420.188855	-3331.347095	-16327.97299	-20410.08376	-5501.350608	-23080.48502	-5486.606518	6731.65875	19562.06745	8387.563499
30989.43356	11062.35734	5094.907656	-23873.97979	-7514.668992	-21738.26032	2765.88108	-4960.540226	-15170.92998	-21071.10327	-7485.387028	-22479.99405	-5851.264812	6215.736044	18557.1031	10163.46778
30989.45476	9393.198301	6107.645837	-24421.53423	-8760.559717	-21665.46486	1167.756085	-6537.465923	-13982.51109	-21532.09379	-9354.760695	-21738.98544	-6111.830962	5604.21634	17479.12606	11768.32152
30989.47596	7709.507943	6953.717201	-24837.64793	-9950.50785	-21413.41918	-330.3417091	-8045.308696	-12806.70105	-21792.2505	-11083.58566	-20893.19549	-6251.845927	4901.485477	16371.09468	13183.32554
30989.49716	6050.735455	7615.897729	-25141.09362	-11077.62212	-21007.08437	-1689.236091	-9467.395449	-11686.41003	-21860.84947	-12650.16165	-19983.35369	-6262.619051	4118.933021	15277.07862	14396.92721
30989.51837	4457.400676	8086.815381	-25353.40818	-12134.40907	-20479.03949	-2876.639389	-10787.68584	-10660.9537	-21756.78592	-14037.84244	-19052.85275	-6144.016109	3274.686683	14239.69361	15405.21144
30989.53957	2969.554514	8369.259908	-25497.24896	-13112.42881	-19867.7487	-3868.583046	-11990.83782	-9764.052855	-21507.49598	-15235.16717	-18145.49366	-5904.716622	2393.141287	13297.91585	16211.48908
30989.56077	1624.868005	8476.059716	-25594.78237	-14002.29556	-19215.40297	-4650.6847	-13062.59052	-9021.904517	-21147.40884	-16236.08154	-17303.00649	-5561.953485	1503.928576	12484.8621	16825.77333
30989.58197	457.1531704	8429.317199	-25666.09713	-14793.559	-18565.67975	-5218.655206	-13989.86317	-8451.883017	-20716.05108	-17039.62266	-16562.88838	-5140.793836	640.7490748	11826.11353	17263.72317
30989.60317	-505.0735629	8259.219585	-25727.79633	-15474.78131	-17961.40961	-5578.396837	-14760.95586	-8061.621094	-20255.90766	-17649.51246	-15956.40584	-4672.99727	-160.0958546	11338.35734	17545.43504
30989.62437	-1239.96786	8002.374703	-25791.83008	-16033.85557	-17442.17096	-5745.628532	-15365.88171	-7848.547011	-19810.03391	-18073.66534	-15506.81878	-4195.393815	-861.5085148	11028.4191	17694.08835
30989.64557	-1733.115577	7699.846953	-25864.60714	-16458.21079	-17042.25061	-5744.875988	-15796.42864	-7800.10284	-19419.78179	-18323.33391	-15228.23222	-3748.102699	-1427.237272	10892.98758	17734.38088
30989.66677	-1978.270355	7394.85257	-25946.48904	-16735.36267	-16788.6698	-5608.088926	-16046.47049	-7894.401811	-19122.43711	-18412.33895	-15124.74574	-3372.342488	-1823.826371	10918.74682	17691.01461
30989.68798	-1977.395586	7130.484717	-26031.62808	-16853.28401	-16699.83758	-5372.837627	-16111.97961	-8101.452913	-18949.29503	-18356.06173	-15190.32755	-3108.388547	-2022.14271	11083.15923	17587.19279
30989.70918	-1740.585477	6947.335675	-26108.21852	-16801.03287	-16784.47391	-5080.271046	-15991.22425	-8384.757328	-18923.88934	-18170.5705	-15409.07489	-2993.361155	-1998.986765	11355.64295	17443.30004
30989.73038	-1285.462886	6881.246496	-26159.13679	-16569.32173	-17041.14181	-4772.81607	-15684.82315	-8703.346656	-19060.6966	-17871.69239	-15756.11402	-3059.184643	-1738.345591	11699.28402	17275.74702
30989.75158	-636.2807655	6961.378315	-26162.90409	-16151.07944	-17458.32163	-4491.911966	-15195.77673	-9013.984672	-19364.35817	-17474.22049	-16198.9352	-3330.842925	-1232.299101	12072.8196	17096.13397
30989.76293	-219.0821758	7071.994998	-26137.09429	-15848.86685	-17740.70999	-4365.891247	-14860.64874	-9161.977164	-19594.01947	-17225.52262	-16462.23532	-3567.0193	-860.4003061	12270.05417	16997.40875
