COMPASS_1_1.A1ModJulian,COMPASS_1_2.Hellas_Planitia_GS.X,COMPASS_1_2.Hellas_Planitia_GS.Y,COMPASS_1_2.Hellas_Planitia_GS.Z,COMPASS_1_2.Valles_Marineris_GS.X,COMPASS_1_2.Valles_Marineris_GS.Y,COMPASS_1_2.Valles_Marineris_GS.Z,COMPASS_1_2.Schiaparelli_Crater_GS.X,COMPASS_1_2.Schiaparelli_Crater_GS.Y,COMPASS_1_2.Schiaparelli_Crater_GS.Z,COMPASS_1_2.Mawrth_Vallis_GS.X,COMPASS_1_2.Mawrth_Vallis_GS.Y,COMPASS_1_2.Mawrth_Vallis_GS.Z,COMPASS_1_2.Arcadia_Planitia_GS.X,COMPASS_1_2.Arcadia_Planitia_GS.Y,COMPASS_1_2.Arcadia_Planitia_GS.Z
30989.43356,-14568.60422,-17369.04172,3860.709799,-7170.119029,22181.8829,1465.679956,-6871.979246,2036.201997,19315.14722,1908.870425,15071.17264,14944.07182,-20191.08658,-6930.687265,-13999.32343
30989.45476,-14935.2353,-17760.00462,1904.898275,-8954.666473,21391.03229,2015.602493,-8449.009615,847.6177894,18853.94026,608.8161463,13880.76759,15946.70024,-21179.27658,-5687.065924,-12738.62697
30989.47596,-15252.17175,-17953.7307,10.78755362,-10621.22625,20503.94623,2417.212672,-9940.480902,-215.1581551,18244.30544,-700.794476,12703.76895,16737.41393,-21984.82493,-4533.60487,-11417.16816
30989.49716,-15536.6618,-17960.04454,-1779.104815,-12150.48139,19562.10527,2660.118986,-11331.78967,-1123.290234,17520.25766,-2000.979934,11583.00634,17318.87597,-22616.2149,-3505.613274,-10064.6634
30989.51837,-15804.3487,-17798.35797,-3425.599726,-13526.59995,18609.15509,2743.353484,-12609.6894,-1856.462262,16721.39887,-3269.825101,10557.6786,17702.90627,-23088.08426,-2631.291894,-8714.979831
30989.53957,-16067.92022,-17496.60163,-4894.336777,-14737.29113,17688.64253,2675.53859,-13762.20673,-2403.863308,15890.87417,-4482.940706,9661.360275,17909.49611,-23419.91637,-1930.330993,-7404.920049
30989.56077,-16336.02111,-17089.67238,-6157.404525,-15774.0391,16841.54921,2474.550531,-14778.83538,-2764.832436,15072.96396,-5614.390219,8920.08106,17965.50293,-23634.62339,-1412.76616,-6172.508925
30989.58197,-16612.37133,-16617.54401,-7194.305755,-16631.89425,16104.17379,2166.653104,-15650.43477,-2948.797836,14310.78942,-6637.478821,8351.036315,17902.92026,-23756.88656,-1078.544568,-5055.465307
30989.60317,-16895.20737,-16123.12834,-7992.706429,-17309.25142,15506.19907,1785.208214,-16369.2198,-2974.763392,13644.03566,-7525.725718,7961.678077,17756.96025,-23811.5014,-917.537955,-4089.555994
30989.62437,-17177.11951,-15649.87911,-8548.932674,-17807.63205,15069.00368,1368.910398,-16928.87291,-2870.27711,13106.72947,-8254.049429,7749.262317,17563.95496,-23821.765,-910.0746445,-3306.82623
30989.64557,-17445.15731,-15239.51929,-8867.787494,-18131.14549,14804.6149,959.831598,-17324.41548,-2669.922472,12725.53144,-8799.658086,7701.076559,17359.26699,-23807.971,-1028.045333,-2734.287601
30989.66677,-17681.41241,-14929.66513,-8962.213168,-18286.11021,14714.97477,601.0937227,-17552.33272,-2413.39584,12518.1909,-9143.204359,7795.105775,17175.21062,-23786.13059,-1236.450735,-2392.479957
30989.68798,-17863.78399,-14751.89902,-8852.346555,-18280.42282,14791.92793,334.6791601,-17610.45425,-2143.38921,12492.7122,-9269.500178,8001.263802,17039.27281,-23766.97881,-1495.289377,-2294.670844
30989.70918,-17967.13797,-14729.98462,-8564.432293,-18123.09448,15017.59945,199.1171107,-17498.04281,-1903.257053,12646.84566,-9168.347063,8282.995052,16972.54607,-23755.31749,-1761.728061,-2446.101849
30989.73038,-17964.67965,-14878.56029,-8129.328866,-17823.7112,15365.40372,227.3590231,-17215.79434,-1734.607491,12968.23155,-8835.058988,8599.315508,16988.55204,-23749.7325,-1992.485371,-2843.739416
30989.75158,-17829.44007,-15202.34947,-7580.893011,-17391.97927,15801.47179,444.989996,-16765.86347,-1675.064456,13435.05905,-8270.772911,8907.015361,17092.53806,-23742.71042,-2146.158917,-3476.389557
30989.76293,-17693.48325,-15446.22334,-7252.876478,-17109.73541,16057.72397,645.5561839,-16457.26139,-1699.28786,13734.6113,-7875.929397,9053.181378,17183.57467,-23734.00952,-2183.58938,-3905.431307
