COMPASS_1_1.A1ModJulian,COMPASS_1_1.Hellas_Planitia_GS.X,COMPASS_1_1.Hellas_Planitia_GS.Y,COMPASS_1_1.Hellas_Planitia_GS.Z,COMPASS_1_1.Valles_Marineris_GS.X,COMPASS_1_1.Valles_Marineris_GS.Y,COMPASS_1_1.Valles_Marineris_GS.Z,COMPASS_1_1.Schiaparelli_Crater_GS.X,COMPASS_1_1.Schiaparelli_Crater_GS.Y,COMPASS_1_1.Schiaparelli_Crater_GS.Z,COMPASS_1_1.Mawrth_Vallis_GS.X,COMPASS_1_1.Mawrth_Vallis_GS.Y,COMPASS_1_1.Mawrth_Vallis_GS.Z,COMPASS_1_1.Arcadia_Planitia_GS.X,COMPASS_1_1.Arcadia_Planitia_GS.Y,COMPASS_1_1.Arcadia_Planitia_GS.Z
30988.69151,-3331.202889,-17097.05754,-19634.23913,-17838.80916,1053.719771,12335.15845,-13856.68168,-17878.84922,4051.77747,-5323.618559,-9803.318563,17648.98948,-17795.8932,15722.06651,-1370.721603
30988.71271,-4068.238979,-16313.13088,-20259.63191,-18609.35137,667.4286341,11437.4262,-14792.28481,-17382.45341,3398.235336,-6526.016206,-9754.538352,17331.59425,-17930.38155,15367.84166,-185.2609406
30988.73392,-4779.21362,-15658.80102,-20686.94278,-19240.75893,458.4812362,10616.5166,-15583.01323,-16859.53949,2931.827057,-7534.595633,-9579.272727,17070.29637,-18086.77064,14949.06343,772.0239306
30988.75512,-5433.295884,-15158.66502,-20936.71163,-19734.35821,409.7196948,9913.433274,-16220.12412,-16353.69645,2651.547502,-8331.470555,-9313.765833,16883.64014,-18265.08501,14508.60916,1489.34403
30988.77632,-5997.863562,-14828.18906,-21034.11641,-20091.98613,495.1826798,9363.672356,-16696.22528,-15906.84962,2546.217963,-8904.197394,-8998.796704,16782.5603,-18459.04415,14089.89964,1963.159299
30988.79753,-6439.861763,-14673.03467,-21007.31387,-20315.44673,681.5488174,8995.58719,-17005.18021,-15557.13531,2595.212116,-9245.925879,-8677.532367,16769.73307,-18656.1578,13734.66859,2197.916152
30988.81873,-6727.585087,-14688.66066,-20885.79824,-20406.30192,929.959579,8828.756857,-17142.35436,-15336.71686,2769.550551,-9355.729941,-8393.109174,16839.31358,-18838.30713,13480.59235,2205.778725
30988.83993,-6832.219458,-14860.62065,-20698.68667,-20365.59971,1198.123757,8873.035902,-17104.65921,-15270.09983,3033.502397,-9238.44689,-8186.330055,16977.21358,-18982.61056,13359.30042,2005.79344
30988.86114,-6729.40307,-15165.33428,-20473.09549,-20193.78018,1442.63105,9128.001024,-16890.6886,-15372.77023,3346.533303,-8904.39124,-8093.419961,17161.84164,-19062.64452,13394.62618,1622.831774
30988.88234,-6400.578014,-15571.36867,-20232.6778,-19890.67722,1621.320136,9582.961815,-16500.82336,-15650.3444,3665.513222,-8368.819579,-8144.04665,17365.28807,-19049.90143,13601.30208,1086.256334
30988.90354,-5834.091049,-16041.15382,-19996.39856,-19455.63224,1695.589094,10217.5116,-15937.32014,-16098.25338,3947.071587,-7651.197657,-8359.690266,17554.89308,-18915.4226,13984.14517,428.3961225
30988.92475,-5025.888605,-16533.07785,-19777.60234,-18887.65362,1632.496433,11002.66881,-15204.3019,-16702.04724,4149.974212,-6774.222841,-8752.506824,17695.11629,-18631.47476,14537.84472,-317.1524407
30988.94595,-3980.095803,-17003.63724,-19583.51311,-18185.84124,1406.557695,11902.21893,-14307.94751,-17438.05144,4237.300958,-5763.015371,-9324.588132,17749.53853,-18173.28628,15247.13417,-1116.996889
30988.96715,-2708.881885,-17409.91355,-19415.0114,-17349.64231,1001.137106,12874.76383,-13256.33923,-18274.77133,4178.496604,-4643.872251,-10067.9129,17683.01745,-17520.5725,16087.72455,-1939.681904
30988.98835,-1232.256533,-17711.82919,-19266.89069,-16379.38069,409.3842,13875.73142,-12059.56504,-19174.48791,3950.995289,-3443.363932,-10964.69455,17463.75122,-16658.97851,17027.51356,-2756.974777
30989.00955,422.6851256,-17874.36013,-19128.44353,-15276.68224,-365.3725739,14859.7151,-10729.62117,-20095.32558,3541.455202,-2187.286215,-11988.34493,17065.22331,-15581.18709,18028.34121,-3545.089924
30989.03075,2222.830819,-17869.44653,-18984.40194,-14044.91051,-1309.79328,15782.8102,-9280.300275,-20993.52306,2946.470433,-899.7477736,-13104.90803,16467.8723,-14287.68918,19048.05628,-4285.590414
30989.05195,4130.530408,-17677.50021,-18816.15097,-12689.46954,-2401.315117,16604.89862,-7726.934585,-21825.85318,2172.680338,397.6806979,-14274.96951,15660.34212,-12787.06062,20042.85879,-4965.995727
30989.07315,6104.823866,-17288.48463,-18603.19237,-11218.36445,-3609.181601,17291.50441,-6086.476034,-22551.80068,1236.509883,1686.318608,-15455.57508,14640.48822,-11096.18551,20969.48189,-5579.860624
30989.09435,8103.327038,-16702.48835,-18324.70384,-9642.320147,-4896.179781,17815.606,-4377.124864,-23135.8579,163.2167398,2950.898506,-16602.66097,13415.74577,-9239.701505,21787.64221,-6126.709132
30989.11555,10083.92652,-15929.74316,-17961.16419,-7974.954966,-6220.607368,18158.90679,-2618.12381,-23549.42692,-1014.470174,4179.692627,-17673.39791,12003.0682,-7249.219069,22462.1917,-6611.511319
30989.13675,12006.67583,-14989.99432,-17495.87617,-6232.618661,-7538.639869,18312.6607,-829.3085934,-23772.38884,-2258.260285,5364.571042,-18628.59062,10428.18542,-5161.938203,22965.06456,-7043.903755
30989.15795,13835.15179,-13911.50308,-16916.40922,-4434.431052,-8806.536584,18277.89197,969.002273,-23794.11244,-3526.272799,6500.598631,-19434.64843,8724.67089,-3019.374231,23276.68631,-7437.046386
30989.17915,15537.66561,-12729.6801,-16215.88335,-2602.21563,-9982.863372,18065.20127,2756.12707,-23614.0714,-4775.178551,7585.48238,-20065.33725,6932.673609,-865.8976,23387.03728,-7806.311141
30989.20035,17088.84899,-11484.89809,-15393.71569,-759.6256535,-11031.03845,17693.98305,4511.807508,-23241.8637,-5962.89039,8619.265465,-20503.38395,5096.64,1253.670838,23296.25665,-8167.97438
30989.22155,18469.98436,-10220.62058,-14456.3544,1067.891751,-11920.98136,17191.23016,6216.046694,-22696.72222,-7050.533843,9603.322018,-20741.22166,3263.706659,3295.378176,23014.58553,-8537.665114
30989.24275,19669.67801,-8980.91083,-13417.36934,2853.957616,-12630.89306,16589.87403,7849.651854,-22006.46607,-8004.743314,10539.7257,-20781.49002,1481.24721,5218.269547,22561.84076,-8929.003883
30989.26395,20683.90452,-7808.04231,-12297.19439,4571.97337,-13148.40572,15926.79756,9394.529234,-21205.961,-8799.484404,11430.45761,-20636.85357,-205.3899362,6986.094541,21966.30521,-9352.32421
30989.28515,21515.65729,-6740.229657,-11122.47642,6195.859657,-13471.19867,15240.65118,10833.93667,-20335.20213,-9417.452088,12276.64573,-20329.26528,-1755.020189,8568.751723,21263.15769,-9813.603549
30989.30635,22174.11564,-5809.790649,-9925.328079,7700.477998,-13607.04634,14569.74331,12152.41906,-19437.3294,-9850.899945,13077.71912,-19888.83509,-3132.246021,9943.127889,20492.71186,-10313.55522
30989.32755,22673.85343,-5041.197221,-8741.822244,9062.673258,-13573.4801,13949.69722,13336.278,-18556.15094,-10102.22104,13831.01563,-19352.16909,-4309.400953,11094.2228,19698.12681,-10847.19826
30989.34875,23033.56005,-4449.810906,-7610.454878,10261.89574,-13396.78352,13411.40129,14373.66902,-17733.7848,-10183.78418,14531.36574,-18760.36071,-5267.728311,12015.4792,18923.06972,-11403.69793
30989.36996,23274.5982,-4041.116522,-6570.487918,11280.70978,-13110.55221,12979.25393,15254.63567,-17008.43444,-10117.25297,15170.8467,-18156.78788,-5998.088289,12708.69117,18209.39745,-11966.53968
30989.39116,23419.51429,-3810.415948,-5660.076397,12105.34134,-12753.84564,12669.71268,15971.2321,-16412.28215,-9932.416411,15738.82855,-17584.72377,-6501.28987,13183.62042,17594.84958,-12514.12134
30989.41236,23490.49037,-3743.140175,-4914.650917,12725.86959,-12369.13151,12490.37359,16517.41006,-15969.86685,-9665.61851,16222.07632,-17085.10127,-6787.771515,13457.09315,17111.12607,-13020.52732
30989.43356,23507.9344,-3815.585442,-4364.992642,13136.64981,-11999.89099,12439.40419,16889.19565,-15696.60604,-9357.753536,16605.30997,-16694.14959,-6877.021627,13551.98054,16782.0155,-13456.82933
30989.45476,23489.15915,-3996.248325,-4035.861965,13336.2509,-11688.29578,12505.63422,17084.54576,-15598.04807,-9052.068648,16871.72528,-16441.50317,-6796.329274,13495.70409,16622.19194,-13792.40046
30989.47596,23447.30927,-4247.581463,-3944.717965,13327.39276,-11472.85742,12669.14213,17103.31525,-15669.56252,-8791.760413,17003.7965,-16348.54965,-6579.202981,13318.60817,16636.39677,-13996.51378
30989.49716,23390.58204,-4527.992995,-4100.92514,13116.64907,-11386.41566,12902.30346,16947.11535,-15896.62422,-8617.709092,16984.0719,-16427.33735,-6263.524782,13052.25619,16819.2286,-14039.85463
30989.51837,23321.76758,-4794.14414,-4505.190588,12714.11417,-11454.2921,13171.3032,16619.24924,-16255.5848,-8566.196614,16796.1615,-16679.8715,-5889.46783,12727.69301,17155.40671,-13896.16945
30989.53957,23238.15005,-5003.291362,-5149.459902,12132.93966,-11692.91077,13437.97663,16124.6161,-16714.94022,-8666.934138,16425.69848,-17097.99282,-5497.359282,12373.81926,17620.58497,-13543.74929
30989.56077,23131.753,-5115.648201,-6017.311848,11388.70508,-12108.91398,13661.95791,15469.54511,-17237.09392,-8941.431715,15861.22785,-17663.85612,-5125.49503,12015.87293,18182.72239,-12966.69875
30989.58197,22989.94121,-5096.523692,-7084.664433,10498.82169,-12698.79514,13802.90344,14661.70172,-17780.3678,-9401.8233,15095.04732,-18350.87738,-4808.182784,11674.2359,18803.79432,-12155.97582
30989.60317,22796.33649,-4918.23063,-8320.790623,9481.945482,-13449.02684,13822.76142,13710.0352,-18301.23284,-10050.13618,14123.97033,-19125.11918,-4574.007063,11363.54086,19441.81371,-11110.18473
30989.62437,22531.9587,-4561.589263,-9689.873247,8357.206645,-14336.86899,13687.94758,12624.55673,-18756.74345,-10878.21981,12949.73756,-19947.22105,-4444.385165,11092.07923,20053.19115,-9835.821308
30989.64557,22176.62562,-4017.03118,-11152.39413,7143.807567,-15331.43756,13371.29562,11416.43673,-19106.77946,-11868.01438,11579.53986,-20774.38009,-4432.612458,10861.69952,20594.98321,-8347.480293
30989.66677,21710.34369,-3285.025213,-12667.2729,5860.18838,-16395.59634,12853.61122,10097.62829,-19316.32671,-12992.71145,10025.79014,-21562.86933,-4543.318386,10667.97751,21027.36486,-6667.115107
30989.68798,21114.89462,-2376.197881,-14193.31698,4523.897146,-17487.69866,12124.93056,8681.102843,-19357.27659,-14217.91185,8306.328879,-22270.18066,-4772.449114,10500.89441,21315.6378,-4823.662043
30989.70918,20375.29918,-1310.79951,-15691.11223,3151.185057,-18563.88308,11185.27406,7180.728745,-19210.03274,-15503.47108,6444.004548,-22857.40147,-5107.688632,10345.76562,21432.19432,-2851.907656
30989.73038,19481.03616,-117.4868568,-17124.9002,1756.599417,-19580.58785,10044.70768,5611.00087,-18864.57213,-16805.80004,4465.818525,-23291.40896,-5529.43135,10184.46356,21358.04427,-790.8562809
30989.75158,18427.24997,1168.054236,-18463.79202,353.1028232,-20496.73415,8723.12309,3987.203935,-18321.01236,-18079.98169,2402.409068,-23546.56821,-6012.077943,9996.899408,21083.82487,1317.540261
30989.76293,17797.77659,1880.216143,-19132.74415,-397.9813637,-20933.03687,7950.840272,3101.122025,-17951.74608,-18735.27515,1274.114906,-23603.47693,-6285.24812,9878.54339,20854.647,2450.844114
