COMPASS_1_1.A1ModJulian	COMPASS_3_1.Hellas_Planitia_GS.X	COMPASS_3_1.Hellas_Planitia_GS.Y	COMPASS_3_1.Hellas_Planitia_GS.Z	COMPASS_3_1.Valles_Marineris_GS.X	COMPASS_3_1.Valles_Marineris_GS.Y	COMPASS_3_1.Valles_Marineris_GS.Z	COMPASS_3_1.Schiaparelli_Crater_GS.X	COMPASS_3_1.Schiaparelli_Crater_GS.Y	COMPASS_3_1.Schiaparelli_Crater_GS.Z	COMPASS_3_1.Mawrth_Vallis_GS.X	COMPASS_3_1.Mawrth_Vallis_GS.Y	COMPASS_3_1.Mawrth_Vallis_GS.Z	COMPASS_3_1.Arcadia_Planitia_GS.X	COMPASS_3_1.Arcadia_Planitia_GS.Y	COMPASS_3_1.Arcadia_Planitia_GS.Z
30988.6491	-20784.57892	9871.349584	2673.752311	-6353.349644	10370.70488	-23870.36333	-11280.34522	20827.57319	-921.8685281	-14167.34485	18677.36601	-7653.202346	-6415.021268	-20988.22173	5867.530299
30988.67031	-21480.672	8937.749479	1598.774477	-7789.886526	10605.44334	-23243.47282	-12546.92702	20020.8275	-415.2483457	-14916.22832	18352.14079	-6294.845187	-7788.524109	-20321.94009	6293.312859
30988.69151	-22005.6776	8157.058079	532.8977158	-9081.551613	10665.6753	-22652.56112	-13672.91119	19216.03095	-90.18623744	-15608.24286	17918.86444	-5130.976333	-8937.242251	-19617.17884	6746.039523
30988.71271	-22377.88812	7547.808081	-486.7204359	-10207.9073	10574.92448	-22130.60847	-14646.91259	18456.16412	62.36237333	-16240.08983	17417.40824	-4183.000331	-9852.520478	-18917.73923	7217.629815
30988.73392	-22618.86419	7118.794712	-1421.726167	-11151.64759	10364.5589	-21704.62933	-15459.59336	17780.9561	61.04244277	-16805.90362	16890.64908	-3462.766215	-10534.27281	-18266.32704	7694.320044
30988.75512	-22751.88225	6868.707971	-2234.170036	-11898.91373	10072.10842	-21394.19696	-16103.56168	17224.86847	-66.91681901	-17297.06112	16382.23685	-2972.273056	-10990.53134	-17702.36462	8157.004336
30988.77632	-22800.45297	6786.119532	-2888.553261	-12439.91745	9739.156376	-21210.1989	-16573.60313	16815.06349	-287.1854998	-17702.46128	15934.08626	-2703.555492	-11236.9117	-17259.69059	8582.132312
30988.79753	-22786.77944	6850.198585	-3353.304035	-12768.94713	9409.157893	-21154.28071	-16866.4639	16570.1075	-560.1607821	-18008.70964	15584.2529	-2639.407742	-11295.40771	-16964.89928	8942.635671
30988.81873	-22730.41185	7031.813271	-3602.517005	-12884.61591	9125.000681	-21218.6524	-16980.94005	16498.85377	-843.1562267	-18200.75599	15364.75328	-2754.326935	-11193.12576	-16835.78094	9209.347427
30988.83993	-22647.07485	7295.130626	-3617.173188	-12789.72316	8926.71852	-21386.50782	-16917.73581	16600.02226	-1092.68789	-18262.52882	15299.88815	-3015.999479	-10960.6785	-16880.4195	9352.42628
30988.86114	-22547.76955	7599.568593	-3386.174373	-12491.0749	8849.287723	-21632.91838	-16679.393	16862.24759	-1266.857495	-18177.78222	15404.89183	-3387.074557	-10630.48794	-17096.72756	9342.966282
30988.88234	-22438.19066	7902.007701	-2906.971846	-11999.14135	8920.715754	-21926.19542	-16270.18075	17264.69351	-1327.640847	-17931.00725	15685.09576	-3827.18804	-10235.03587	-17472.5545	9154.594898
30988.90354	-22318.49015	8159.150924	-2185.786887	-11327.59193	9160.501382	-22229.64693	-15695.97177	17778.18648	-1242.979021	-17508.38126	16135.62839	-4295.126307	-9805.158094	-17986.34385	8764.999989
30988.92475	-22183.38968	8329.902287	-1237.3079	-10492.64898	9578.60858	-22503.64912	-14964.03625	18366.86148	-988.5135266	-16898.63205	16741.73626	-4751.042628	-9368.443982	-18608.36643	8157.225979
30988.94595	-22022.68602	8377.556189	-84.27010723	-9512.636623	10174.83986	-22707.79796	-14083.06136	18989.98103	-548.970608	-16094.013	17479.45635	-5158.412202	-8948.009842	-19302.20017	7320.911089
30988.96715	-21822.01878	8271.846036	1243.743466	-8407.134353	10938.9176	-22803.25461	-13062.86159	19604.27608	81.02625254	-15090.91115	18317.03684	-5485.99065	-8561.363788	-20026.83915	6252.985432
30988.98835	-21563.97115	7990.578401	2711.455551	-7196.45754	11850.95058	-22754.91913	-11914.38539	20166.19764	896.5784649	-13890.53506	19216.5467	-5709.279883	-8219.793675	-20738.81178	4958.263973
30989.00955	-21229.3593	7520.869135	4279.519007	-5900.981872	12882.51399	-22533.4815	-10649.56955	20634.31564	1882.743423	-12499.27213	20135.95529	-5811.701512	-7928.042679	-21394.57174	3449.531026
30989.03075	-20798.66885	6859.856134	5906.28443	-4540.558735	13998.18344	-22117.1538	-9281.230177	20971.57417	3015.307872	-10928.83974	21031.41193	-5785.287005	-7684.406602	-21952.86536	1747.253759
30989.05195	-20253.50814	6014.802777	7549.757337	-3133.923009	15157.52352	-21492.95426	-7822.865087	21147.30827	4262.146815	-9196.079408	21859.67043	-5630.858917	-7481.209011	-22376.99083	-121.2073423
30989.07315	-19578.15801	5002.847297	9169.137201	-1698.549101	16317.0628	-20657.66194	-6288.817435	21138.85683	5584.708429	-7322.92964	22580.26874	-5357.745639	-7305.68289	-22636.69365	-2122.279022
30989.09435	-18760.89566	3850.037573	10726.72871	-250.231958	17432.75398	-19618.14766	-4694.052171	20932.85024	6940.165673	-5335.723263	23157.82184	-4983.015683	-7141.08824	-22709.88343	-4217.638458
30989.11555	-17795.18757	2589.963852	12189.43864	1197.018521	18462.31845	-18391.216	-3054.121827	20525.94314	8283.651178	-3264.489738	23563.91756	-4530.272737	-6968.108991	-22583.82861	-6365.680959
30989.13675	-16680.49717	1261.830685	13530.17661	2631.135567	19367.61205	-17002.76272	-1384.92736	19924.94817	9570.758635	-1141.830121	23778.67518	-4028.031718	-6766.38302	-22255.82109	-8523.403932
30989.15795	-15422.96251	-91.51845558	14728.61139	4041.738647	20116.54277	-15486.68391	297.1932186	19146.48859	10759.73477	997.9133178	23791.74203	-3507.915872	-6516.127764	-21733.3081	-10647.91463
30989.17915	-14035.80686	-1425.748485	15771.64026	5419.791369	20684.7503	-13883.44011	1975.381941	18216.23314	11813.57879	3119.557785	23602.89672	-3002.701063	-6199.764322	-21033.596	-12697.93827
30989.20035	-12538.87371	-2697.761737	16653.85523	6757.683335	21057.09462	-12237.67748	3632.812167	17167.30561	12702.28904	5188.801314	23222.04981	-2544.098097	-5803.324475	-20182.77323	-14635.99552
30989.22155	-10958.48492	-3867.663427	17377.01267	8048.515254	21228.30243	-10596.42911	5252.370874	16038.73212	13404.1486	7172.795215	22668.73969	-2160.859956	-5317.806081	-19214.47282	-16429.2946
30989.24275	-9326.413667	-4901.08738	17949.56038	9285.905298	21203.33585	-9006.562738	6817.030886	14873.2246	13907.00426	9041.490383	21971.06612	-1876.848501	-4740.140553	-18167.97806	-18051.20205
30989.26395	-7678.687824	-5771.037124	18385.65	10463.61206	20997.08477	-7512.422708	8310.030785	13714.85267	14208.85343	10768.57731	21164.13538	-1709.454688	-4073.83807	-17086.07273	-19482.11401
30989.28515	-6054.152029	-6459.301505	18703.85575	11575.1738	20633.51077	-6153.627744	9715.059833	12606.66064	14317.86314	12332.22963	20288.13007	-1668.400829	-3329.247386	-16012.71594	-20709.94511
30989.30635	-4493.195436	-6957.286259	18925.64602	12613.37749	20144.41896	-4963.380909	11016.17802	11588.57383	14251.86376	13715.34333	19386.31536	-1754.956841	-2523.596058	-14990.88941	-21730.02438
30989.32755	-3035.744297	-7266.62348	19073.86333	13570.23812	19567.69472	-3966.571705	12198.30345	10695.03815	14037.39893	14906.18009	18502.55445	-1961.587378	-1680.365804	-14060.08344	-22545.12234
30989.34875	-1719.580683	-7399.018178	19171.06134	14436.8233	18945.22878	-3178.644838	13247.38963	9953.204343	13708.21318	15898.39075	17678.94765	-2272.155123	-828.4144101	-13254.19722	-23164.79055
30989.36996	-578.779542	-7375.574171	19237.91315	15203.16463	18320.67445	-2604.97342	14150.5807	9381.526762	13303.39633	16690.79022	16953.60903	-2662.581792	-0.811475906	-12599.77076	-23604.38743
30989.39116	357.8567414	-7225.634997	19291.78143	15858.39221	17737.04301	-2240.6628	14896.49356	8988.743086	12865.21138	17287.03548	16358.56476	-3101.996154	766.6938586	-12114.51956	-23883.91902
30989.41236	1067.876443	-6985.211544	19345.49692	16390.80751	17234.48523	-2070.997259	15475.28644	8773.488636	12436.86445	17694.9384	15918.13927	-3554.16578	1437.19426	-11806.47894	-24026.59684
30989.43356	1536.386626	-6694.988298	19406.45312	16788.36207	16847.96766	-2072.230945	15879.04921	8724.275561	12060.03467	17925.8887	15647.48911	-3979.439133	1974.596528	-11673.4499	-24057.4036
30989.45476	1756.537043	-6398.120093	19476.02619	17038.97338	16605.4526	-2213.006522	16101.87092	8820.185318	11772.65138	17993.91039	15551.86928	-4336.744673	2345.30814	-11703.19791	-24001.49916
30989.47596	1729.794376	-6137.826698	19549.39859	17131.05605	16526.33937	-2456.138607	16140.02275	9032.03456	11606.77291	17914.74632	15626.34029	-4585.819863	2520.010744	-11874.13485	-23882.70988
30989.49716	1465.728564	-5955.118913	19615.74103	17053.99228	16620.47761	-2760.627318	15992.00449	9323.942982	11586.91652	17704.89451	15856.06818	-4689.268011	2475.090334	-12156.49151	-23722.17614
30989.51837	981.5241674	-5886.510581	19658.80584	16798.74434	16887.58513	-3083.9192	15658.65518	9655.303879	11728.66901	17380.71111	16217.11346	-4614.655596	2193.983656	-12513.94307	-23537.18155
30989.53957	301.1202671	-5962.037795	19657.85388	16358.42412	17317.2501	-3384.187161	15143.19179	9982.974426	12037.83602	16957.59958	16677.7142	-4336.306318	1668.137951	-12905.56542	-23340.27304
30989.56077	-546.0508245	-6203.615673	19588.88806	15728.77475	17889.5342	-3622.614496	14451.13467	10263.668	12510.15273	16449.26168	17200.06345	-3836.74765	897.536281	-13288.11039	-23138.66097
30989.58197	-1526.456921	-6623.853613	19426.10391	14908.63968	18576.03211	-3765.421393	13590.25872	10456.27675	13131.51348	15867.18398	17742.3313	-3107.758051	-109.1268793	-13618.32386	-22934.00745
30989.60317	-2603.994558	-7225.316519	19143.51615	13900.3888	19341.35709	-3785.636841	12570.54133	10524.10904	13878.69221	15220.32677	18260.90382	-2151.014027	-1334.623429	-13855.28613	-22722.56498
30989.62437	-3741.805037	-8000.436967	18716.5998	12710.0428	20145.14988	-3664.494256	11403.8786	10436.90867	14720.69942	14514.8981	18712.82167	-978.0593741	-2754.006045	-13962.67793	-22495.62456
30989.64557	-4903.7374	-8931.783036	18123.99608	11347.5936	20944.11659	-3392.362228	10104.09609	10172.50887	15620.32693	13754.54946	19058.02318	389.9235722	-4335.400986	-13910.7271	-22240.35481
30989.66677	-6056.218596	-9993.195601	17348.89782	9826.650786	21694.56866	-2969.111115	8686.408914	9718.006104	16536.39306	12940.4581	19261.62054	1923.347917	-6041.748845	-13677.84214	-21940.80778
30989.68798	-7169.346578	-11150.95336	16380.4968	8164.613454	22354.57082	-2404.056674	7167.506244	9070.528359	17425.75503	12071.97726	19295.69341	3585.225632	-7832.007188	-13251.79327	-21579.26263
30989.70918	-8218.13997	-12365.60888	15215.02591	6382.301112	22886.28865	-1715.349993	5565.225687	8237.452896	18245.73083	11147.20581	19140.8853	5332.94135	-9663.012585	-12630.44797	-21137.64371
30989.73038	-9183.54267	-13594.27435	13856.28538	4503.255738	23258.1177	-928.756926	3898.055422	7235.918505	18956.55373	10163.5851	18787.45031	7120.50143	-11491.59895	-11821.82618	-20598.94181
30989.75158	-10052.76748	-14792.74501	12316.1059	2553.441552	23446.30813	-76.20455792	2185.098451	6092.034006	19523.42514	9118.83065	18235.80654	8900.449132	-13276.16037	-10843.76793	-19948.72715
30989.76293	-10476.16511	-15406.91076	11423.47094	1489.99153	23466.13207	394.9040885	1255.898181	5432.53514	19757.75483	8533.853664	17862.27395	9834.010928	-14200.05099	-10259.43711	-19550.92579
